#node	identifier	x_position	y_position	color	annotation
focA	99287.STM0974	0.41627255756067205	0.9117846153846154	rgb(101,199,255)	Formate channel 1; putative FNT family member; similar to E. coli probable formate transporter (formate channel 1) (AAC73990.1); Blastp hit to AAC73990.1 (285 aa), 95% identity in aa 1 - 285
folA	99287.STM0087	0.412352209085252	0.6564615384615385	rgb(117,239,132)	Dihydrofolate reductase; Key enzyme in folate metabolism. Catalyzes an essential reaction for de novo glycine and purine synthesis, and for DNA precursor synthesis.
folB	99287.STM3206	0.2723397635345364	0.5911076923076923	rgb(117,239,215)	7,8-dihydroneopterin aldolase; Catalyzes the conversion of 7,8-dihydroneopterin to 6- hydroxymethyl-7,8-dihydropterin.
folC	99287.STM2365	0.47227753578095827	0.5733846153846155	rgb(117,180,239)	Dihydrofolate synthase/folylpolyglutamate synthase; Functions in two distinct reactions of the de novo folate biosynthetic pathway. Catalyzes the addition of a glutamate residue to dihydropteroate (7,8-dihydropteroate or H2Pte) to form dihydrofolate (7,8-dihydrofolate monoglutamate or H2Pte-Glu). Also catalyzes successive additions of L-glutamate to tetrahydrofolate or 10- formyltetrahydrofolate or 5,10-methylenetetrahydrofolate, leading to folylpolyglutamate derivatives.
folD	99287.STM0542	0.5260423148724331	0.5412615384615385	rgb(117,239,236)	Methenyltetrahydrofolate cyclohydrolase; Catalyzes the oxidation of 5,10-methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10- methenyltetrahydrofolate to 10-formyltetrahydrofolate. 
folE	99287.STM2193	0.5411636589919104	0.6204615384615385	rgb(117,187,239)	Similar to E. coli GTP cyclohydrolase I (AAC75214.1); Blastp hit to AAC75214.1 (222 aa), 96% identity in aa 1 - 221
folK	99287.STM0183	0.34626633478531427	0.6520307692307693	rgb(119,239,117)	7, 8-dihydro-6-hydroxymethylpterin-pyrophosphokinase, PPPK; Similar to E. coli 7,8-dihydro-6-hydroxymethylpterin- pyrophosphokinase (AAC73253.1); Blastp hit to AAC73253.1 (159 aa), 87% identity in aa 1 - 148
folP	99287.STM3295	0.38546981953951465	0.5418153846153846	rgb(184,239,117)	Dihydropteroate synthase; Catalyzes the condensation of para-aminobenzoate (pABA) with 6-hydroxymethyl-7,8-dihydropterin diphosphate (DHPt-PP) to form 7,8- dihydropteroate (H2Pte), the immediate precursor of folate derivatives. 
galE	99287.STM0776	0.49803982576229	0.32193846153846156	rgb(117,239,148)	UDP-glucose 4-epimerase; Involved in the metabolism of galactose. Catalyzes the conversion of UDP-galactose (UDP-Gal) to UDP-glucose (UDP-Glc) through a mechanism involving the transient reduction of NAD (By similarity). 
galF	99287.STM2098	0.514281269446173	0.21836923076923076	rgb(166,239,117)	UTP--glucose-1-phosphate uridylyltransferase; May play a role in stationary phase survival; Belongs to the UDPGP type 2 family.
galU	99287.STM1752	0.4677971375233354	0.3180615384615385	rgb(226,239,117)	Similar to E. coli glucose-1-phosphate uridylyltransferase (AAC74318.1); Blastp hit to AAC74318.1 (302 aa), 97% identity in aa 1 - 302
gapA	99287.STM1290	0.5742065961418793	0.40224615384615386	rgb(117,239,137)	Glyceraldehyde-3-phosphate dehydrogenase; Catalyzes the oxidative phosphorylation of glyceraldehyde 3- phosphate (G3P) to 1,3-bisphosphoglycerate (BPG) using the cofactor NAD. The first reaction step involves the formation of a hemiacetal intermediate between G3P and a cysteine residue, and this hemiacetal intermediate is then oxidized to a thioester, with concomitant reduction of NAD to NADH. The reduced NADH is then exchanged with the second NAD, and the thioester is attacked by a nucleophilic inorganic phosphate to produce BPG.
gcl	99287.STM0517	0.8508711885500934	0.7085230769230769	rgb(117,197,239)	Similar to E. coli glyoxylate carboligase (AAC73609.1); Blastp hit to AAC73609.1 (593 aa), 96% identity in aa 1 - 593; Belongs to the TPP enzyme family. 
gcvH	99287.STM3054	0.6442128189172371	0.4631692307692308	rgb(117,224,239)	Glycine cleavage system H protein; The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein.
gcvP	99287.STM3053	0.5271624144368389	0.4880923076923077	rgb(117,239,237)	Glycine dehydrogenase (decarboxylating); The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor; CO(2) is released and the remaining methylamine moiety is then transferred to the lipoamide cofactor of the H protein; Belongs to the GcvP family.
gcvT	99287.STM3055	0.5635656502800249	0.44046153846153846	rgb(117,239,162)	Aminomethyltransferase; The glycine cleavage system catalyzes the degradation of glycine.
gdhA	99287.STM1299	0.6895768512756689	0.5036	rgb(239,199,117)	NADP-specific glutamate dehydrogenase; Catalyzes the reversible oxidative deamination of glutamate to alpha-ketoglutarate and ammonia.
ghmA	99287.STM0310	0.2757000622277536	0.3457538461538462	rgb(117,117,239)	Phosphoheptose isomerase; Catalyzes the isomerization of sedoheptulose 7-phosphate in D-glycero-D-manno-heptose 7-phosphate; Belongs to the SIS family. GmhA subfamily. 
glgA	99287.STM3535	0.6374922215308029	0.2864923076923077	rgb(117,230,239)	Glycogen synthase; Synthesizes alpha-1,4-glucan chains using ADP-glucose.
glgC	99287.STM3536	0.5406036092097075	0.39172307692307695	rgb(117,239,140)	Glucose-1-phosphate adenylyltransferase; Involved in the biosynthesis of ADP-glucose, a building block required for the elongation reactions to produce glycogen. Catalyzes the reaction between ATP and alpha-D-glucose 1-phosphate (G1P) to produce pyrophosphate and ADP-Glc.
glk	99287.STM2403	0.40731176104542627	0.3501846153846154	rgb(117,117,239)	Glucokinase; Similar to E. coli glucokinase (AAC75447.1); Blastp hit to AAC75447.1 (321 aa), 93% identity in aa 1 - 321; Belongs to the bacterial glucokinase family. 
glmS	99287.STM3861	0.4353142501555694	0.46981538461538463	rgb(117,208,239)	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]; Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source. 
glmU	99287.STM3862	0.4151524579962663	0.44876923076923075	rgb(117,239,126)	Glucosamine-1-phosphate N-acetyltransferase; Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP-GlcNAc). The C- terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N- acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5-monophosphate (from uridine 5- triphosphate), a reaction catalyzed by the N-terminal domain. ; In the C-terminal section; belongs to the transferase hexapeptide repeat family.
glnA	99287.STM4007	0.579807093963908	0.5767076923076924	rgb(117,239,178)	Glutamine synthetase; Catalyzes the ATP-dependent biosynthesis of glutamine from glutamate and ammonia.
glpF	99287.STM4087	0.7892657125077784	0.28704615384615384	rgb(117,162,239)	Similar to E. coli facilitated diffusion of glycerol (AAC76909.1); Blastp hit to AAC76909.1 (281 aa), 92% identity in aa 1 - 281; Belongs to the MIP/aquaporin (TC 1.A.8) family. 
gltA	99287.STM0730	0.6055693839452396	0.6282153846153846	rgb(117,239,212)	Citrate synthase. (SW:CISY_SALTY)
gltB	99287.STM3330	0.6184505289359055	0.5833538461538462	rgb(117,117,239)	Similar to E. coli glutamate synthase, large subunit (AAC76244.1); Blastp hit to AAC76244.1 (1517 aa), 95% identity in aa 32 - 1517
gltD	99287.STM3331	0.6682949595519603	0.47147692307692307	rgb(117,117,239)	Similar to E. coli glutamate synthase, small subunit (AAC76245.1); Blastp hit to AAC76245.1 (472 aa), 95% identity in aa 1 - 472
gltX	99287.STM2415	0.4957996266334785	0.4011384615384615	rgb(117,117,239)	Glutamate--tRNA ligase; Catalyzes the attachment of glutamate to tRNA(Glu) in a two- step reaction: glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu).
glyA	99287.STM2555	0.4918792781580585	0.542923076923077	rgb(117,225,239)	Serine hydroxymethyltransferase; Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF-independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism (By similarity).
gmk	99287.STM3740	0.4190728064716864	0.6176923076923078	rgb(171,239,117)	Guanylate kinase; Essential for recycling GMP and indirectly, cGMP. 
gor	99287.STM3597	0.6901369010578718	0.5955384615384616	rgb(121,239,117)	Similar to E. coli glutathione oxidoreductase (AAC76525.1); Blastp hit to AAC76525.1 (450 aa), 94% identity in aa 1 - 450
gpsA	99287.STM3700	0.40451151213441194	0.5711692307692308	rgb(239,181,117)	Glycerol-3-phosphate dehydrogenase [NAD+]. (SW:GPDA_SALTY); Belongs to the NAD-dependent glycerol-3-phosphate dehydrogenase family.
guaA	99287.STM2510	0.45379589296826384	0.6265538461538462	rgb(206,239,117)	GMP synthase [glutamine-hydrolyzing]; Catalyzes the synthesis of GMP from XMP.
guaB	99287.STM2511	0.5120410703173616	0.6376307692307693	rgb(128,239,117)	Inosine-5'-monophosphate dehydrogenase; Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate-limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth. ; Belongs to the IMPDH/GMPR family.
hemA	99287.STM1777	0.412352209085252	0.4731384615384615	rgb(117,239,198)	Glutamyl-tRNA reductase; Catalyzes the NADPH-dependent reduction of glutamyl-tRNA(Glu) to glutamate 1-semialdehyde (GSA).
hemB	99287.STM0372	0.46555693839452394	0.4249538461538461	rgb(173,239,117)	Delta-aminolevulinic acid dehydratase; Similar to E. coli 5-aminolevulinate dehydratase = porphobilinogen synthase (AAC73472.1); Blastp hit to AAC73472.1 (335 aa), 93% identity in aa 12 - 335; Belongs to the ALAD family. 
hemC	99287.STM3938	0.538363410080896	0.3690153846153846	rgb(239,229,117)	Porphobilinogen deaminase; Tetrapolymerization of the monopyrrole PBG into the hydroxymethylbilane pre-uroporphyrinogen in several discrete steps. ; Belongs to the HMBS family.
hemD	99287.STM3937	0.6598942128189172	0.3961538461538462	rgb(209,239,117)	Uroporphyrinogen-III synthase; Catalyzes cyclization of the linear tetrapyrrole, hydroxymethylbilane, to the macrocyclic uroporphyrinogen III. ; Belongs to the uroporphyrinogen-III synthase family. 
hemL	99287.STM0202	0.5943683883011824	0.41996923076923076	rgb(160,239,117)	Glutamate-1-semialdehyde 2,1-aminomutase. (SW:GSA_SALTY)
hisA	99287.STM2076	0.640292470441817	0.6509230769230769	rgb(239,232,117)	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase; Phosphoribosylformimino-5-aminoimidazole carboxamide ribotideisomerase. (SW:HIS4_SALTY)
hisB	99287.STM2074	0.6223708774113255	0.5113538461538462	rgb(191,239,117)	Bifunctional; histidine biosynthesis bifunctional protein HISB [includes:histidinol-phosphatase ]. (SW:HIS7_SALTY); In the C-terminal section; belongs to the imidazoleglycerol-phosphate dehydratase family.
hisC	99287.STM2073	0.518201617921593	0.5689538461538463	rgb(168,239,117)	Histidinol-phosphate aminotransferase. (SW:HIS8_SALTY); Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family. Histidinol-phosphate aminotransferase subfamily.
hisD	99287.STM2072	0.5562850031113877	0.5362769230769231	rgb(117,117,239)	Histidinol dehydrogenase; Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine.
hisF	99287.STM2077	0.6369321717485998	0.6891384615384616	rgb(101,255,163)	Imidazole glycerol phosphate synthase subunit HisF; IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit (By similarity).
hisG	99287.STM2071	0.6229309271935284	0.6027384615384616	rgb(117,117,239)	ATP phosphoribosyltransferase; Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity (By similarity); Belongs to the ATP phosphoribosyltransferase family. Long subfamily.
hisH	99287.STM2075	0.6139701306782825	0.6775076923076924	rgb(237,239,117)	Imidazole glycerol phosphate synthase subunit HisH; IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit catalyzes the hydrolysis of glutamine to glutamate and ammonia as part of the synthesis of IGP and AICAR. The resulting ammonia molecule is channeled to the active site of HisF (By similarity).
hisI	99287.STM2078	0.5854075917859366	0.7362153846153846	rgb(117,239,163)	Bifunctional; histidine biosynthesis bifunctional protein HISIE [includes:phosphoribosyl-amp cyclohydrolase ]. (SW:HIS2_SALTY); phosphoribosyl-ATP pyrophosphatase; In the C-terminal section; belongs to the PRA-PH family. 
htrB	99287.STM1155	0.24153702551337897	0.42938461538461536	rgb(117,183,239)	Lipid A biosynthesis lauroyltransferase; Catalyzes the transfer of laurate from lauroyl-acyl carrier protein (ACP) to Kdo(2)-lipid IV(A) to form Kdo(2)-(lauroyl)-lipid IV(A).
icdA	99287.STM1238	0.6694150591163659	0.6276615384615385	rgb(117,117,239)	Isocitrate dehydrogenase [NADP]; Specific for NADP+; similar to E. coli isocitrate dehydrogenase, specific for NADP+ (AAC74220.1); Blastp hit to AAC74220.1 (416 aa), 96% identity in aa 1 - 416
idnO	99287.STM4483	0.28578095830740513	0.40723076923076923	rgb(117,239,184)	5-keto-D-gluconate-5-reductase; Similar to E. coli 5-keto-D-gluconate 5-reductase (AAC77223.1); Blastp hit to AAC77223.1 (254 aa), 92% identity in aa 1 - 254; Belongs to the short-chain dehydrogenases/reductases (SDR) family.
idnT	99287.STM4482	0.14632856253889237	0.35904615384615385	rgb(117,117,239)	GntP family L-idonate transport protein; Similar to E. coli L-idonate transporter (AAC77222.1); Blastp hit to AAC77222.1 (439 aa), 94% identity in aa 1 - 439
ilvB	99287.STM3796	0.7651835718730554	0.4930769230769231	rgb(117,239,231)	Acetolactate synthase; Valine sensitive; similar to E. coli acetolactate synthase I,valine-sensitive, large subunit (AAC76694.1); Blastp hit to AAC76694.1 (562 aa), 91% identity in aa 1 - 562
ilvC	99287.STM3909	0.697977598008712	0.5612	rgb(239,134,117)	Ketol-acid reductoisomerase (NADP(+)); Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol-acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3-dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3-hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate. 
ilvD	99287.STM3904	0.7136589919103922	0.4005846153846154	rgb(117,156,239)	Dihydroxy-acid dehydratase. (SW:ILVD_SALTY); Belongs to the IlvD/Edd family.
ilvE	99287.STM3903	0.5501244555071563	0.47812307692307693	rgb(239,178,117)	Branched-chain-amino-acid aminotransferase; Acts on leucine, isoleucine and valine.
ilvG	99287.STM3901	0.7646235220908526	0.6154769230769231	rgb(117,239,230)	Acetolactate synthase; Fragment 1; cryptic; similar to E. coli acetolactate synthase II, large subunit, cryptic, interrupted (AAC77488.1); Blastp hit to AAC77488.1 (327 aa), 93% identity in aa 1 - 325
ilvM	99287.STM3902	0.7808649657747356	0.4338153846153846	rgb(117,239,187)	93% identity with E. coli acetolactate synthase ILVM (SP:P13048); Similar to E. coli acetolactate synthase II, valine insensitive, small subunit (AAC77489.1); Blastp hit to AAC77489.1 (87 aa), 93% identity in aa 2 - 87
ilvN	99287.STM3795	0.7965463596764157	0.4958461538461538	rgb(117,117,239)	Similar to E. coli acetolactate synthase I, valine sensitive, small subunit (AAC76693.1); Blastp hit to AAC76693.1 (96 aa), 90% identity in aa 1 - 96
kbl	99287.STM3709	0.5282825140012446	0.3208307692307692	rgb(239,120,117)	2-amino-3-ketobutyrate coenzyme A ligase; Catalyzes the cleavage of 2-amino-3-ketobutyrate to glycine and acetyl-CoA.
kdpA	99287.STM0706	0.46387678904791535	0.9073538461538463	rgb(132,239,117)	Potassium-transporting ATPase potassium-binding subunit; Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit binds and transports the potassium across the cytoplasmic membrane. 
kdpB	99287.STM0705	0.43867454884878654	0.8879692307692307	rgb(239,126,117)	Potassium-transporting ATPase ATP-binding subunit; Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit is responsible for energy coupling to the transport system. ; Belongs to the cation transport ATPase (P-type) (TC 3.A.3) family. Type IA subfamily.
kdpC	99287.STM0704	0.5366832607342875	0.9250769230769231	rgb(239,167,117)	Potassium-transporting ATPase KdpC subunit; Part of the high-affinity ATP-driven potassium transport (or Kdp) system, which catalyzes the hydrolysis of ATP coupled with the electrogenic transport of potassium into the cytoplasm. This subunit acts as a catalytic chaperone that increases the ATP-binding affinity of the ATP-hydrolyzing subunit KdpB by the formation of a transient KdpB/KdpC/ATP ternary complex.
kdsA	99287.STM1772	0.2913814561294337	0.47756923076923075	rgb(239,191,117)	Similar to E. coli 2-dehydro-3-deoxyphosphooctulonate aldolase (AAC74299.1); Blastp hit to AAC74299.1 (284 aa), 93% identity in aa 1 - 282; Belongs to the KdsA family.
kdsB	99287.STM0988	0.24937772246421908	0.46981538461538463	rgb(117,189,239)	3-deoxy-manno-octulosonate cytidylyltransferase; Activates KDO (a required 8-carbon sugar) for incorporation into bacterial lipopolysaccharide in Gram-negative bacteria. 
kdtA	99287.STM3724	0.2544181705040448	0.36126153846153847	rgb(117,239,214)	3-deoxy-D-manno-octulosonic acid transferase; Involved in lipopolysaccharide (LPS) biosynthesis. Catalyzes the transfer of 3-deoxy-D-manno-octulosonate (Kdo) residue(s) from CMP- Kdo to lipid IV(A), the tetraacyldisaccharide-1,4'-bisphosphate precursor of lipid A; Belongs to the glycosyltransferase group 1 family. 
kdtB	99287.STM3725	0.33674548848786556	0.4376923076923077	rgb(117,129,239)	Phosphopantetheine adenylyltransferase; Reversibly transfers an adenylyl group from ATP to 4'- phosphopantetheine, yielding dephospho-CoA (dPCoA) and pyrophosphate. ; Belongs to the bacterial CoaD family.
kup	99287.STM3880	0.3541070317361543	0.8829846153846155	rgb(239,137,117)	Low affinity potassium transport system protein kup; Responsible for the low-affinity transport of potassium into the cell, with the probable concomitant uptake of protons (symport system); Belongs to the HAK/KUP transporter (TC 2.A.72) family. 
leuA	99287.STM0113	0.6380522713130057	0.5667384615384615	rgb(117,117,239)	2-isopropylmalate synthase; Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3- hydroxy-4-methylpentanoate (2-isopropylmalate); Belongs to the alpha-IPM synthase/homocitrate synthase family. LeuA type 1 subfamily.
leuB	99287.STM0112	0.6643746110765403	0.5656307692307693	rgb(117,239,143)	3-isopropylmalate dehydrogenase; Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate. ; Belongs to the isocitrate and isopropylmalate dehydrogenases family. LeuB type 1 subfamily.
leuC	99287.STM0111	0.7797448662103299	0.5351692307692308	rgb(221,239,117)	3-isopropylmalate dehydratase large subunit 1; Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. 
leuC2	99287.STM0329	0.7825451151213442	0.5135692307692308	rgb(130,239,117)	3-isopropylmalate dehydratase large subunit 2; Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. 
leuD	99287.STM0110	0.7976664592408215	0.5595384615384615	rgb(158,239,117)	3-isopropylmalate dehydratase small subunit 1; Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. ; Belongs to the LeuD family. LeuD type 1 subfamily. 
leuD2	99287.STM0330	0.7909458618543871	0.5839076923076923	rgb(141,239,117)	3-isopropylmalate dehydratase small subunit 2; Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. ; Belongs to the LeuD family. LeuD type 1 subfamily. 
lldP	99287.STM3692	0.816148102053516	0.7633538461538462	rgb(117,117,239)	L-lactate permease; Transports L-lactate across the membrane. Can also transport D-lactate and glycolate. Seems to be driven by a proton motive force (By similarity).
lpdA	99287.STM0154	0.5792470441817051	0.5324000000000001	rgb(117,181,239)	Component of 2-oxodehydrogenase and pyruvate complexes; L protein of glycine cleavage complex second part; similar to E. coli lipoamide dehydrogenase (NADH); component of 2-oxodehydrogenase and pyruvate complexes; L-protein of glycine cleavage complex (AAC73227.1); Blastp hit to AAC73227.1 (474 aa), 98% identity in aa 1 - 474
lpxA	99287.STM0228	0.30314250155569383	0.44212307692307695	rgb(117,205,239)	Acyl-[acyl-carrier-protein]--UDP-N-acetylglucosamine O-acyltransferase; Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell.
lpxB	99287.STM0229	0.2118543870566273	0.48144615384615386	rgb(117,194,239)	Lipid-A-disaccharide synthase; Condensation of UDP-2,3-diacylglucosamine and 2,3- diacylglucosamine-1-phosphate to form lipid A disaccharide, a precursor of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell. 
lpxC	99287.STM0134	0.2667392657125078	0.4016923076923077	rgb(117,239,133)	UDP-3-O-acyl-N-acetylglucosamine deacetylase; Catalyzes the hydrolysis of UDP-3-O-myristoyl-N- acetylglucosamine to form UDP-3-O-myristoylglucosamine and acetate, the committed step in lipid A biosynthesis; Belongs to the LpxC family.
lpxD	99287.STM0226	0.277940261356565	0.4244	rgb(117,228,239)	UDP-3-O-(3-hydroxymyristoyl)glucosamine N-acyltransferase; Catalyzes the N-acylation of UDP-3-O- (hydroxytetradecanoyl)glucosamine using 3-hydroxytetradecanoyl-ACP as the acyl donor. Is involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell.
lpxH	99287.STM0535	0.18497199751088989	0.5041538461538462	rgb(239,210,117)	UDP-2,3-diacylglucosamine hydrolase; Hydrolyzes the pyrophosphate bond of UDP-2,3- diacylglucosamine to yield 2,3-diacylglucosamine 1-phosphate (lipid X) and UMP by catalyzing the attack of water at the alpha-P atom. Involved in the biosynthesis of lipid A, a phosphorylated glycolipid that anchors the lipopolysaccharide to the outer membrane of the cell. 
lpxK	99287.STM0985	0.2336963285625389	0.446	rgb(201,239,117)	Tetraacyldisaccharide 4'-kinase; Transfers the gamma-phosphate of ATP to the 4'-position of a tetraacyldisaccharide 1-phosphate intermediate (termed DS-1-P) to form tetraacyldisaccharide 1,4'-bis-phosphate (lipid IVA). 
ltaA	99287.STM0934	0.596048537647791	0.36126153846153847	rgb(117,117,239)	L-allo-threonine aldolase; Similar to E. coli putative arylsulfatase (AAC73957.1); Blastp hit to AAC73957.1 (333 aa), 88% identity in aa 1 - 333
luxS	99287.STM2817	0.5926882389545738	0.3092	rgb(117,211,239)	S-ribosylhomocysteine lyase; Involved in the synthesis of autoinducer 2 (AI-2) which is secreted by bacteria and is used to communicate both the cell density and the metabolic potential of the environment. The regulation of gene expression in response to changes in cell density is called quorum sensing. Catalyzes the transformation of S-ribosylhomocysteine (RHC) to homocysteine (HC) and 4,5-dihydroxy-2,3-pentadione (DPD) (By similarity); Belongs to the LuxS family.
lysA	99287.STM3013	0.6772557560672061	0.4454461538461538	rgb(117,227,239)	Diaminopimelate decarboxylase; Specifically catalyzes the decarboxylation of meso- diaminopimelate (meso-DAP) to L-lysine.
manA	99287.STM1467	0.538923459863099	0.28926153846153846	rgb(155,239,117)	Mannose-6-phosphate isomerase; Involved in the conversion of glucose to GDP-L-fucose, which can be converted to L-fucose, a capsular polysaccharide; Belongs to the mannose-6-phosphate isomerase type 1 family. 
mdh	99287.STM3359	0.5943683883011824	0.5739384615384616	rgb(117,117,239)	Malate dehydrogenase; Catalyzes the reversible oxidation of malate to oxaloacetate. 
metA	99287.STM4182	0.608369632856254	0.36735384615384614	rgb(117,239,121)	Homoserine O-succinyltransferase; Transfers a succinyl group from succinyl-CoA to L-homoserine, forming succinyl-L-homoserine.
metB	99287.STM4100	0.7175793403858122	0.4537538461538462	rgb(239,142,117)	Similar to E. coli cystathionine gamma-synthase (AAC76921.1); Blastp hit to AAC76921.1 (386 aa), 96% identity in aa 1 - 386
metC	99287.STM3161	0.7158991910392035	0.3806461538461538	rgb(239,197,117)	Cystathionine beta-lyase; Catalyzes the cleavage of cystathionine to homocysteine, pyruvate and ammonia during methionine biosynthesis. 
metE	99287.STM3965	0.697977598008712	0.4676	rgb(117,169,239)	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase; Catalyzes the transfer of a methyl group from 5- methyltetrahydrofolate to homocysteine resulting in methionine formation; Belongs to the vitamin-B12 independent methionine synthase family.
metF	99287.STM4105	0.6554138145612944	0.41941538461538463	rgb(117,239,118)	5,10-methylenetetrahydrofolate reductase. (SW:METF_SALTY); Belongs to the methylenetetrahydrofolate reductase family. 
metK	99287.STM3090	0.5736465463596765	0.45984615384615385	rgb(180,239,117)	S-adenosylmethionine synthase; Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme. 
metL	99287.STM4101	0.624611076540137	0.3928307692307692	rgb(239,122,117)	Bifunctional; similar to E. coli aspartokinase II and homoserine dehydrogenase II (AAC76922.1); Blastp hit to AAC76922.1 (810 aa), 94% identity in aa 1 - 810; In the C-terminal section; belongs to the homoserine dehydrogenase family.
modA	99287.STM0781	0.6313316739265713	0.838123076923077	rgb(239,196,117)	Molybdate transporter; ABC superfamily (peri_perm); similar to E. coli molybdate-binding periplasmic protein; permease (AAC73850.1); Blastp hit to AAC73850.1 (257 aa), 86% identity in aa 1 - 257
modB	99287.STM0782	0.506440572495333	0.8636	rgb(117,239,196)	Molybdenum transport system permease; Part of the binding-protein-dependent transport system for molybdenum; probably responsible for the translocation of the substrate across the membrane; Belongs to the binding-protein-dependent transport system permease family. CysTW subfamily.
modC	99287.STM0783	0.3949906658369633	0.8259384615384616	rgb(231,239,117)	Molybdenum import ATP-binding protein ModC; Part of the ABC transporter complex ModABC involved in molybdenum import. Responsible for energy coupling to the transport system; Belongs to the ABC transporter superfamily. Molybdate importer (TC 3.A.1.8) family.
mraY	99287.STM0125	0.22641568139390167	0.39947692307692306	rgb(117,139,239)	Phospho-N-acetylmuramoyl-pentapeptide-transferase; First step of the lipid cycle reactions in the biosynthesis of the cell wall peptidoglycan; Belongs to the glycosyltransferase 4 family. MraY subfamily.
mrcA	99287.STM3493	0.20401369010578718	0.550123076923077	rgb(151,239,117)	Similar to E. coli peptidoglycan synthetase; penicillin-binding protein 1A (AAC76421.1); Blastp hit to AAC76421.1 (858 aa), 92% identity in aa 1 - 858
mrcB	99287.STM0190	0.21913503422526448	0.4731384615384615	rgb(255,0,0)	Penicillin-binding protein 1B; Cell wall formation. Synthesis of cross-linked peptidoglycan from the lipid intermediates. The enzyme has a penicillin-insensitive transglycosylase N-terminal domain (formation of linear glycan strands) and a penicillin-sensitive transpeptidase C-terminal domain (cross- linking of the peptide subunits).
