#node	identifier	category	term ID	term description
eno	99287.STM2952	GO Process	GO:0072521	Purine-containing compound metabolic process
eno	99287.STM2952	GO Process	GO:1901135	Carbohydrate derivative metabolic process
eno	99287.STM2952	GO Process	GO:1901360	Organic cyclic compound metabolic process
eno	99287.STM2952	GO Process	GO:1901564	Organonitrogen compound metabolic process
eno	99287.STM2952	GO Process	GO:1901575	Organic substance catabolic process
eno	99287.STM2952	GO Function	GO:0000287	Magnesium ion binding
eno	99287.STM2952	GO Function	GO:0003824	Catalytic activity
eno	99287.STM2952	GO Function	GO:0005488	Binding
eno	99287.STM2952	GO Function	GO:0016829	Lyase activity
eno	99287.STM2952	GO Function	GO:0016835	Carbon-oxygen lyase activity
eno	99287.STM2952	GO Function	GO:0016836	Hydro-lyase activity
eno	99287.STM2952	GO Function	GO:0043167	Ion binding
eno	99287.STM2952	GO Function	GO:0043169	Cation binding
eno	99287.STM2952	GO Function	GO:0046872	Metal ion binding
eno	99287.STM2952	GO Component	GO:0000015	Phosphopyruvate hydratase complex
eno	99287.STM2952	GO Component	GO:0005576	Extracellular region
eno	99287.STM2952	GO Component	GO:0005622	Intracellular
eno	99287.STM2952	GO Component	GO:0005737	Cytoplasm
eno	99287.STM2952	GO Component	GO:0005829	Cytosol
eno	99287.STM2952	GO Component	GO:0009986	Cell surface
eno	99287.STM2952	GO Component	GO:0032991	Protein-containing complex
eno	99287.STM2952	GO Component	GO:0110165	Cellular anatomical entity
eno	99287.STM2952	GO Component	GO:1902494	Catalytic complex
eno	99287.STM2952	STRING clusters	CL:4297	Mixed, incl. phosphoenolpyruvate-dependent sugar phosphotransferase system, and pentose phosphate pathway
eno	99287.STM2952	STRING clusters	CL:4298	Mixed, incl. phosphoenolpyruvate-dependent sugar phosphotransferase system, and pentose phosphate pathway
eno	99287.STM2952	STRING clusters	CL:4299	Mixed, incl. pentose phosphate pathway, and phosphoenolpyruvate-dependent sugar phosphotransferase system
eno	99287.STM2952	STRING clusters	CL:4300	Pentose phosphate pathway, and phosphoenolpyruvate-dependent sugar phosphotransferase system
eno	99287.STM2952	STRING clusters	CL:4302	Pentose phosphate pathway, and Glycolysis
eno	99287.STM2952	STRING clusters	CL:4304	Pentose phosphate pathway, and Glycolysis
eno	99287.STM2952	STRING clusters	CL:4305	Pentose phosphate pathway, and Glycolysis
eno	99287.STM2952	STRING clusters	CL:4306	Glycolysis, and pentose-phosphate shunt
eno	99287.STM2952	STRING clusters	CL:4308	Glycolysis, and fructose 1,6-bisphosphate 1-phosphatase activity
eno	99287.STM2952	STRING clusters	CL:4309	Glycolysis, and transketolase activity
eno	99287.STM2952	STRING clusters	CL:4311	Glycolysis
eno	99287.STM2952	UniProt Keywords	KW-0324	Glycolysis
eno	99287.STM2952	UniProt Keywords	KW-0456	Lyase
eno	99287.STM2952	UniProt Keywords	KW-0460	Magnesium
eno	99287.STM2952	UniProt Keywords	KW-0479	Metal-binding
eno	99287.STM2952	UniProt Keywords	KW-0963	Cytoplasm
eno	99287.STM2952	UniProt Keywords	KW-0964	Secreted
fabA	99287.STM1067	GO Process	GO:0006082	Organic acid metabolic process
fabA	99287.STM1067	GO Process	GO:0006629	Lipid metabolic process
fabA	99287.STM1067	GO Process	GO:0006631	Fatty acid metabolic process
fabA	99287.STM1067	GO Process	GO:0006633	Fatty acid biosynthetic process
fabA	99287.STM1067	GO Process	GO:0008152	Metabolic process
fabA	99287.STM1067	GO Process	GO:0008610	Lipid biosynthetic process
fabA	99287.STM1067	GO Process	GO:0009058	Biosynthetic process
fabA	99287.STM1067	GO Process	GO:0009987	Cellular process
fabA	99287.STM1067	GO Process	GO:0016053	Organic acid biosynthetic process
fabA	99287.STM1067	GO Process	GO:0019752	Carboxylic acid metabolic process
fabA	99287.STM1067	GO Process	GO:0032787	Monocarboxylic acid metabolic process
fabA	99287.STM1067	GO Process	GO:0043436	Oxoacid metabolic process
fabA	99287.STM1067	GO Process	GO:0044237	Cellular metabolic process
fabA	99287.STM1067	GO Process	GO:0044238	Primary metabolic process
fabA	99287.STM1067	GO Process	GO:0044249	Cellular biosynthetic process
fabA	99287.STM1067	GO Process	GO:0044255	Cellular lipid metabolic process
fabA	99287.STM1067	GO Process	GO:0044281	Small molecule metabolic process
fabA	99287.STM1067	GO Process	GO:0044283	Small molecule biosynthetic process
fabA	99287.STM1067	GO Process	GO:0046394	Carboxylic acid biosynthetic process
fabA	99287.STM1067	GO Process	GO:0071704	Organic substance metabolic process
fabA	99287.STM1067	GO Process	GO:0072330	Monocarboxylic acid biosynthetic process
fabA	99287.STM1067	GO Process	GO:1901576	Organic substance biosynthetic process
fabA	99287.STM1067	GO Function	GO:0003824	Catalytic activity
fabA	99287.STM1067	GO Function	GO:0004312	Fatty acid synthase activity
fabA	99287.STM1067	GO Function	GO:0004317	3-hydroxypalmitoyl-[acyl-carrier-protein] dehydratase activity
fabA	99287.STM1067	GO Function	GO:0008659	(3R)-hydroxymyristoyl-[acyl-carrier-protein] dehydratase activity
fabA	99287.STM1067	GO Function	GO:0008693	3-hydroxydecanoyl-[acyl-carrier-protein] dehydratase activity
fabA	99287.STM1067	GO Function	GO:0016740	Transferase activity
fabA	99287.STM1067	GO Function	GO:0016746	Transferase activity, transferring acyl groups
fabA	99287.STM1067	GO Function	GO:0016747	Transferase activity, transferring acyl groups other than amino-acyl groups
fabA	99287.STM1067	GO Function	GO:0016829	Lyase activity
fabA	99287.STM1067	GO Function	GO:0016835	Carbon-oxygen lyase activity
fabA	99287.STM1067	GO Function	GO:0016836	Hydro-lyase activity
fabA	99287.STM1067	GO Function	GO:0016853	Isomerase activity
fabA	99287.STM1067	GO Function	GO:0016860	Intramolecular oxidoreductase activity
fabA	99287.STM1067	GO Function	GO:0016863	Intramolecular oxidoreductase activity, transposing c=c bonds
fabA	99287.STM1067	GO Function	GO:0019171	3-hydroxyacyl-[acyl-carrier-protein] dehydratase activity
fabA	99287.STM1067	GO Function	GO:0047451	3-hydroxyoctanoyl-[acyl-carrier-protein] dehydratase activity
fabA	99287.STM1067	GO Component	GO:0005622	Intracellular
fabA	99287.STM1067	GO Component	GO:0005737	Cytoplasm
fabA	99287.STM1067	GO Component	GO:0110165	Cellular anatomical entity
fabA	99287.STM1067	STRING clusters	CL:1735	Mixed, incl. water-soluble vitamin biosynthetic process, and terpenoid backbone biosynthesis
fabA	99287.STM1067	STRING clusters	CL:1835	Biotin metabolism, and Fatty acid biosynthesis
fabA	99287.STM1067	STRING clusters	CL:1837	Fatty acid synthase activity, and nadph binding
fabA	99287.STM1067	UniProt Keywords	KW-0275	Fatty acid biosynthesis
fabA	99287.STM1067	UniProt Keywords	KW-0276	Fatty acid metabolism
fabA	99287.STM1067	UniProt Keywords	KW-0413	Isomerase
fabA	99287.STM1067	UniProt Keywords	KW-0443	Lipid metabolism
fabA	99287.STM1067	UniProt Keywords	KW-0444	Lipid biosynthesis
fabA	99287.STM1067	UniProt Keywords	KW-0456	Lyase
fabA	99287.STM1067	UniProt Keywords	KW-0963	Cytoplasm
fabB	99287.STM2378	GO Process	GO:0006082	Organic acid metabolic process
fabB	99287.STM2378	GO Process	GO:0006629	Lipid metabolic process
fabB	99287.STM2378	GO Process	GO:0006631	Fatty acid metabolic process
fabB	99287.STM2378	GO Process	GO:0006633	Fatty acid biosynthetic process
fabB	99287.STM2378	GO Process	GO:0008152	Metabolic process
fabB	99287.STM2378	GO Process	GO:0008610	Lipid biosynthetic process
fabB	99287.STM2378	GO Process	GO:0009058	Biosynthetic process
fabB	99287.STM2378	GO Process	GO:0009987	Cellular process
fabB	99287.STM2378	GO Process	GO:0016053	Organic acid biosynthetic process
fabB	99287.STM2378	GO Process	GO:0019752	Carboxylic acid metabolic process
fabB	99287.STM2378	GO Process	GO:0032787	Monocarboxylic acid metabolic process
fabB	99287.STM2378	GO Process	GO:0043436	Oxoacid metabolic process
fabB	99287.STM2378	GO Process	GO:0044237	Cellular metabolic process
fabB	99287.STM2378	GO Process	GO:0044238	Primary metabolic process
fabB	99287.STM2378	GO Process	GO:0044249	Cellular biosynthetic process
fabB	99287.STM2378	GO Process	GO:0044255	Cellular lipid metabolic process
fabB	99287.STM2378	GO Process	GO:0044281	Small molecule metabolic process
fabB	99287.STM2378	GO Process	GO:0044283	Small molecule biosynthetic process
fabB	99287.STM2378	GO Process	GO:0046394	Carboxylic acid biosynthetic process
fabB	99287.STM2378	GO Process	GO:0071704	Organic substance metabolic process
fabB	99287.STM2378	GO Process	GO:0072330	Monocarboxylic acid biosynthetic process
fabB	99287.STM2378	GO Process	GO:1901576	Organic substance biosynthetic process
fabB	99287.STM2378	GO Function	GO:0003824	Catalytic activity
fabB	99287.STM2378	GO Function	GO:0004312	Fatty acid synthase activity
fabB	99287.STM2378	GO Function	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity
fabB	99287.STM2378	GO Function	GO:0016740	Transferase activity
fabB	99287.STM2378	GO Function	GO:0016746	Transferase activity, transferring acyl groups
fabB	99287.STM2378	GO Function	GO:0016747	Transferase activity, transferring acyl groups other than amino-acyl groups
fabB	99287.STM2378	GO Component	GO:0005622	Intracellular
fabB	99287.STM2378	GO Component	GO:0005737	Cytoplasm
fabB	99287.STM2378	GO Component	GO:0110165	Cellular anatomical entity
fabB	99287.STM2378	STRING clusters	CL:1735	Mixed, incl. water-soluble vitamin biosynthetic process, and terpenoid backbone biosynthesis
fabB	99287.STM2378	STRING clusters	CL:1835	Biotin metabolism, and Fatty acid biosynthesis
fabB	99287.STM2378	STRING clusters	CL:1837	Fatty acid synthase activity, and nadph binding
fabB	99287.STM2378	STRING clusters	CL:1839	3-oxoacyl-[acyl-carrier-protein] synthase activity, and malonyltransferase activity
fabB	99287.STM2378	UniProt Keywords	KW-0012	Acyltransferase
fabB	99287.STM2378	UniProt Keywords	KW-0175	Coiled coil
fabB	99287.STM2378	UniProt Keywords	KW-0808	Transferase
fabD	99287.STM1194	GO Process	GO:0006082	Organic acid metabolic process
fabD	99287.STM1194	GO Process	GO:0006629	Lipid metabolic process
fabD	99287.STM1194	GO Process	GO:0006631	Fatty acid metabolic process
fabD	99287.STM1194	GO Process	GO:0006633	Fatty acid biosynthetic process
fabD	99287.STM1194	GO Process	GO:0008152	Metabolic process
fabD	99287.STM1194	GO Process	GO:0008610	Lipid biosynthetic process
fabD	99287.STM1194	GO Process	GO:0009058	Biosynthetic process
fabD	99287.STM1194	GO Process	GO:0009987	Cellular process
fabD	99287.STM1194	GO Process	GO:0016053	Organic acid biosynthetic process
fabD	99287.STM1194	GO Process	GO:0019752	Carboxylic acid metabolic process
fabD	99287.STM1194	GO Process	GO:0032787	Monocarboxylic acid metabolic process
fabD	99287.STM1194	GO Process	GO:0043436	Oxoacid metabolic process
fabD	99287.STM1194	GO Process	GO:0044237	Cellular metabolic process
fabD	99287.STM1194	GO Process	GO:0044238	Primary metabolic process
fabD	99287.STM1194	GO Process	GO:0044249	Cellular biosynthetic process
fabD	99287.STM1194	GO Process	GO:0044255	Cellular lipid metabolic process
fabD	99287.STM1194	GO Process	GO:0044281	Small molecule metabolic process
fabD	99287.STM1194	GO Process	GO:0044283	Small molecule biosynthetic process
fabD	99287.STM1194	GO Process	GO:0046394	Carboxylic acid biosynthetic process
fabD	99287.STM1194	GO Process	GO:0071704	Organic substance metabolic process
fabD	99287.STM1194	GO Process	GO:0072330	Monocarboxylic acid biosynthetic process
fabD	99287.STM1194	GO Process	GO:1901576	Organic substance biosynthetic process
fabD	99287.STM1194	GO Function	GO:0003824	Catalytic activity
fabD	99287.STM1194	GO Function	GO:0004312	Fatty acid synthase activity
fabD	99287.STM1194	GO Function	GO:0016417	S-acyltransferase activity
fabD	99287.STM1194	GO Function	GO:0016740	Transferase activity
fabD	99287.STM1194	GO Function	GO:0016746	Transferase activity, transferring acyl groups
fabD	99287.STM1194	GO Function	GO:0016747	Transferase activity, transferring acyl groups other than amino-acyl groups
fabD	99287.STM1194	GO Component	GO:0005622	Intracellular
fabD	99287.STM1194	GO Component	GO:0005737	Cytoplasm
fabD	99287.STM1194	GO Component	GO:0005829	Cytosol
fabD	99287.STM1194	GO Component	GO:0110165	Cellular anatomical entity
fabD	99287.STM1194	STRING clusters	CL:1735	Mixed, incl. water-soluble vitamin biosynthetic process, and terpenoid backbone biosynthesis
fabD	99287.STM1194	STRING clusters	CL:1835	Biotin metabolism, and Fatty acid biosynthesis
fabD	99287.STM1194	STRING clusters	CL:1837	Fatty acid synthase activity, and nadph binding
fabD	99287.STM1194	STRING clusters	CL:1839	3-oxoacyl-[acyl-carrier-protein] synthase activity, and malonyltransferase activity
fabD	99287.STM1194	UniProt Keywords	KW-0012	Acyltransferase
fabD	99287.STM1194	UniProt Keywords	KW-0275	Fatty acid biosynthesis
fabD	99287.STM1194	UniProt Keywords	KW-0276	Fatty acid metabolism
fabD	99287.STM1194	UniProt Keywords	KW-0443	Lipid metabolism
fabD	99287.STM1194	UniProt Keywords	KW-0444	Lipid biosynthesis
fabD	99287.STM1194	UniProt Keywords	KW-0808	Transferase
fabF	99287.STM1197	GO Process	GO:0006082	Organic acid metabolic process
fabF	99287.STM1197	GO Process	GO:0006629	Lipid metabolic process
fabF	99287.STM1197	GO Process	GO:0006631	Fatty acid metabolic process
fabF	99287.STM1197	GO Process	GO:0006633	Fatty acid biosynthetic process
fabF	99287.STM1197	GO Process	GO:0008152	Metabolic process
fabF	99287.STM1197	GO Process	GO:0008610	Lipid biosynthetic process
fabF	99287.STM1197	GO Process	GO:0009058	Biosynthetic process
fabF	99287.STM1197	GO Process	GO:0009987	Cellular process
fabF	99287.STM1197	GO Process	GO:0016053	Organic acid biosynthetic process
fabF	99287.STM1197	GO Process	GO:0019752	Carboxylic acid metabolic process
fabF	99287.STM1197	GO Process	GO:0032787	Monocarboxylic acid metabolic process
fabF	99287.STM1197	GO Process	GO:0043436	Oxoacid metabolic process
fabF	99287.STM1197	GO Process	GO:0044237	Cellular metabolic process
fabF	99287.STM1197	GO Process	GO:0044238	Primary metabolic process
fabF	99287.STM1197	GO Process	GO:0044249	Cellular biosynthetic process
fabF	99287.STM1197	GO Process	GO:0044255	Cellular lipid metabolic process
fabF	99287.STM1197	GO Process	GO:0044281	Small molecule metabolic process
fabF	99287.STM1197	GO Process	GO:0044283	Small molecule biosynthetic process
fabF	99287.STM1197	GO Process	GO:0046394	Carboxylic acid biosynthetic process
fabF	99287.STM1197	GO Process	GO:0071704	Organic substance metabolic process
fabF	99287.STM1197	GO Process	GO:0072330	Monocarboxylic acid biosynthetic process
fabF	99287.STM1197	GO Process	GO:1901576	Organic substance biosynthetic process
fabF	99287.STM1197	GO Function	GO:0003824	Catalytic activity
fabF	99287.STM1197	GO Function	GO:0004312	Fatty acid synthase activity
fabF	99287.STM1197	GO Function	GO:0004315	3-oxoacyl-[acyl-carrier-protein] synthase activity
fabF	99287.STM1197	GO Function	GO:0016740	Transferase activity
fabF	99287.STM1197	GO Function	GO:0016746	Transferase activity, transferring acyl groups
fabF	99287.STM1197	GO Function	GO:0016747	Transferase activity, transferring acyl groups other than amino-acyl groups
fabF	99287.STM1197	GO Component	GO:0005622	Intracellular
fabF	99287.STM1197	GO Component	GO:0005737	Cytoplasm
fabF	99287.STM1197	GO Component	GO:0110165	Cellular anatomical entity
fabF	99287.STM1197	STRING clusters	CL:1735	Mixed, incl. water-soluble vitamin biosynthetic process, and terpenoid backbone biosynthesis
fabF	99287.STM1197	STRING clusters	CL:1835	Biotin metabolism, and Fatty acid biosynthesis
fabF	99287.STM1197	STRING clusters	CL:1837	Fatty acid synthase activity, and nadph binding
fabF	99287.STM1197	STRING clusters	CL:1839	3-oxoacyl-[acyl-carrier-protein] synthase activity, and malonyltransferase activity
fabF	99287.STM1197	UniProt Keywords	KW-0012	Acyltransferase
fabF	99287.STM1197	UniProt Keywords	KW-0275	Fatty acid biosynthesis
fabF	99287.STM1197	UniProt Keywords	KW-0276	Fatty acid metabolism
fabF	99287.STM1197	UniProt Keywords	KW-0443	Lipid metabolism
fabF	99287.STM1197	UniProt Keywords	KW-0444	Lipid biosynthesis
fabF	99287.STM1197	UniProt Keywords	KW-0808	Transferase
fabG	99287.STM1195	GO Process	GO:0006082	Organic acid metabolic process
fabG	99287.STM1195	GO Process	GO:0006629	Lipid metabolic process
fabG	99287.STM1195	GO Process	GO:0006631	Fatty acid metabolic process
fabG	99287.STM1195	GO Process	GO:0006633	Fatty acid biosynthetic process
fabG	99287.STM1195	GO Process	GO:0008152	Metabolic process
fabG	99287.STM1195	GO Process	GO:0008610	Lipid biosynthetic process
fabG	99287.STM1195	GO Process	GO:0009058	Biosynthetic process
fabG	99287.STM1195	GO Process	GO:0009987	Cellular process
fabG	99287.STM1195	GO Process	GO:0016053	Organic acid biosynthetic process
fabG	99287.STM1195	GO Process	GO:0019752	Carboxylic acid metabolic process
fabG	99287.STM1195	GO Process	GO:0030497	Fatty acid elongation
fabG	99287.STM1195	GO Process	GO:0032787	Monocarboxylic acid metabolic process
fabG	99287.STM1195	GO Process	GO:0043436	Oxoacid metabolic process
fabG	99287.STM1195	GO Process	GO:0044237	Cellular metabolic process
fabG	99287.STM1195	GO Process	GO:0044238	Primary metabolic process
fabG	99287.STM1195	GO Process	GO:0044249	Cellular biosynthetic process
fabG	99287.STM1195	GO Process	GO:0044255	Cellular lipid metabolic process
fabG	99287.STM1195	GO Process	GO:0044281	Small molecule metabolic process
fabG	99287.STM1195	GO Process	GO:0044283	Small molecule biosynthetic process
fabG	99287.STM1195	GO Process	GO:0046394	Carboxylic acid biosynthetic process
fabG	99287.STM1195	GO Process	GO:0055114	Oxidation-reduction process
fabG	99287.STM1195	GO Process	GO:0071704	Organic substance metabolic process
fabG	99287.STM1195	GO Process	GO:0072330	Monocarboxylic acid biosynthetic process
fabG	99287.STM1195	GO Process	GO:1901576	Organic substance biosynthetic process
fabG	99287.STM1195	GO Function	GO:0000166	Nucleotide binding
fabG	99287.STM1195	GO Function	GO:0003824	Catalytic activity
fabG	99287.STM1195	GO Function	GO:0004312	Fatty acid synthase activity
fabG	99287.STM1195	GO Function	GO:0005488	Binding
fabG	99287.STM1195	GO Function	GO:0016491	Oxidoreductase activity
fabG	99287.STM1195	GO Function	GO:0016614	Oxidoreductase activity, acting on ch-oh group of donors
fabG	99287.STM1195	GO Function	GO:0016616	Oxidoreductase activity, acting on the ch-oh group of donors, nad or nadp as acceptor
fabG	99287.STM1195	GO Function	GO:0016740	Transferase activity
fabG	99287.STM1195	GO Function	GO:0016746	Transferase activity, transferring acyl groups
fabG	99287.STM1195	GO Function	GO:0016747	Transferase activity, transferring acyl groups other than amino-acyl groups
fabG	99287.STM1195	GO Function	GO:0036094	Small molecule binding
fabG	99287.STM1195	GO Function	GO:0043167	Ion binding
fabG	99287.STM1195	GO Function	GO:0043169	Cation binding
fabG	99287.STM1195	GO Function	GO:0046872	Metal ion binding
fabG	99287.STM1195	GO Function	GO:0050661	NADP binding
fabG	99287.STM1195	GO Function	GO:0051287	NAD binding
fabG	99287.STM1195	GO Function	GO:0097159	Organic cyclic compound binding
fabG	99287.STM1195	GO Function	GO:1901265	Nucleoside phosphate binding
fabG	99287.STM1195	GO Function	GO:1901363	Heterocyclic compound binding
fabG	99287.STM1195	GO Component	GO:0005622	Intracellular
fabG	99287.STM1195	GO Component	GO:0005737	Cytoplasm
fabG	99287.STM1195	GO Component	GO:0005829	Cytosol
fabG	99287.STM1195	GO Component	GO:0110165	Cellular anatomical entity
fabG	99287.STM1195	STRING clusters	CL:1735	Mixed, incl. water-soluble vitamin biosynthetic process, and terpenoid backbone biosynthesis
fabG	99287.STM1195	STRING clusters	CL:1835	Biotin metabolism, and Fatty acid biosynthesis
fabG	99287.STM1195	STRING clusters	CL:1837	Fatty acid synthase activity, and nadph binding
fabG	99287.STM1195	STRING clusters	CL:1839	3-oxoacyl-[acyl-carrier-protein] synthase activity, and malonyltransferase activity
fabG	99287.STM1195	UniProt Keywords	KW-0106	Calcium
fabG	99287.STM1195	UniProt Keywords	KW-0275	Fatty acid biosynthesis
fabG	99287.STM1195	UniProt Keywords	KW-0276	Fatty acid metabolism
fabG	99287.STM1195	UniProt Keywords	KW-0443	Lipid metabolism
fabG	99287.STM1195	UniProt Keywords	KW-0444	Lipid biosynthesis
fabG	99287.STM1195	UniProt Keywords	KW-0479	Metal-binding
fabG	99287.STM1195	UniProt Keywords	KW-0521	NADP
fabG	99287.STM1195	UniProt Keywords	KW-0560	Oxidoreductase
fabI	99287.STM1700	GO Process	GO:0006082	Organic acid metabolic process
fabI	99287.STM1700	GO Process	GO:0006629	Lipid metabolic process
fabI	99287.STM1700	GO Process	GO:0006631	Fatty acid metabolic process
fabI	99287.STM1700	GO Process	GO:0006633	Fatty acid biosynthetic process
fabI	99287.STM1700	GO Process	GO:0006766	Vitamin metabolic process
fabI	99287.STM1700	GO Process	GO:0006767	Water-soluble vitamin metabolic process
fabI	99287.STM1700	GO Process	GO:0006768	Biotin metabolic process
fabI	99287.STM1700	GO Process	GO:0006790	Sulfur compound metabolic process
fabI	99287.STM1700	GO Process	GO:0006807	Nitrogen compound metabolic process
fabI	99287.STM1700	GO Process	GO:0008152	Metabolic process
fabI	99287.STM1700	GO Process	GO:0008610	Lipid biosynthetic process
fabI	99287.STM1700	GO Process	GO:0009058	Biosynthetic process
fabI	99287.STM1700	GO Process	GO:0009102	Biotin biosynthetic process
fabI	99287.STM1700	GO Process	GO:0009110	Vitamin biosynthetic process
fabI	99287.STM1700	GO Process	GO:0009987	Cellular process
fabI	99287.STM1700	GO Process	GO:0016053	Organic acid biosynthetic process
fabI	99287.STM1700	GO Process	GO:0018130	Heterocycle biosynthetic process
fabI	99287.STM1700	GO Process	GO:0019752	Carboxylic acid metabolic process
fabI	99287.STM1700	GO Process	GO:0030497	Fatty acid elongation
fabI	99287.STM1700	GO Process	GO:0032787	Monocarboxylic acid metabolic process
fabI	99287.STM1700	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
fabI	99287.STM1700	GO Process	GO:0042364	Water-soluble vitamin biosynthetic process
fabI	99287.STM1700	GO Process	GO:0043436	Oxoacid metabolic process
fabI	99287.STM1700	GO Process	GO:0043603	Cellular amide metabolic process
fabI	99287.STM1700	GO Process	GO:0043604	Amide biosynthetic process
fabI	99287.STM1700	GO Process	GO:0044237	Cellular metabolic process
fabI	99287.STM1700	GO Process	GO:0044238	Primary metabolic process
fabI	99287.STM1700	GO Process	GO:0044249	Cellular biosynthetic process
fabI	99287.STM1700	GO Process	GO:0044255	Cellular lipid metabolic process
fabI	99287.STM1700	GO Process	GO:0044271	Cellular nitrogen compound biosynthetic process
fabI	99287.STM1700	GO Process	GO:0044272	Sulfur compound biosynthetic process
fabI	99287.STM1700	GO Process	GO:0044281	Small molecule metabolic process
fabI	99287.STM1700	GO Process	GO:0044283	Small molecule biosynthetic process
fabI	99287.STM1700	GO Process	GO:0046394	Carboxylic acid biosynthetic process
fabI	99287.STM1700	GO Process	GO:0046483	Heterocycle metabolic process
fabI	99287.STM1700	GO Process	GO:0055114	Oxidation-reduction process
fabI	99287.STM1700	GO Process	GO:0071704	Organic substance metabolic process
fabI	99287.STM1700	GO Process	GO:0072330	Monocarboxylic acid biosynthetic process
fabI	99287.STM1700	GO Process	GO:1901360	Organic cyclic compound metabolic process
fabI	99287.STM1700	GO Process	GO:1901362	Organic cyclic compound biosynthetic process
fabI	99287.STM1700	GO Process	GO:1901564	Organonitrogen compound metabolic process
fabI	99287.STM1700	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
fabI	99287.STM1700	GO Process	GO:1901576	Organic substance biosynthetic process
fabI	99287.STM1700	GO Function	GO:0003824	Catalytic activity
fabI	99287.STM1700	GO Function	GO:0004312	Fatty acid synthase activity
fabI	99287.STM1700	GO Function	GO:0005488	Binding
fabI	99287.STM1700	GO Function	GO:0005515	Protein binding
fabI	99287.STM1700	GO Function	GO:0016491	Oxidoreductase activity
fabI	99287.STM1700	GO Function	GO:0016627	Oxidoreductase activity, acting on the ch-ch group of donors
fabI	99287.STM1700	GO Function	GO:0016628	Oxidoreductase activity, acting on the ch-ch group of donors, nad or nadp as acceptor
fabI	99287.STM1700	GO Function	GO:0016740	Transferase activity
fabI	99287.STM1700	GO Function	GO:0016746	Transferase activity, transferring acyl groups
fabI	99287.STM1700	GO Function	GO:0016747	Transferase activity, transferring acyl groups other than amino-acyl groups
fabI	99287.STM1700	GO Function	GO:0042802	Identical protein binding
fabI	99287.STM1700	GO Component	GO:0005622	Intracellular
fabI	99287.STM1700	GO Component	GO:0005737	Cytoplasm
fabI	99287.STM1700	GO Component	GO:0005829	Cytosol
fabI	99287.STM1700	GO Component	GO:0016020	Membrane
fabI	99287.STM1700	GO Component	GO:0032991	Protein-containing complex
fabI	99287.STM1700	GO Component	GO:0110165	Cellular anatomical entity
fabI	99287.STM1700	GO Component	GO:1902494	Catalytic complex
fabI	99287.STM1700	STRING clusters	CL:1735	Mixed, incl. water-soluble vitamin biosynthetic process, and terpenoid backbone biosynthesis
fabI	99287.STM1700	STRING clusters	CL:1835	Biotin metabolism, and Fatty acid biosynthesis
fabI	99287.STM1700	STRING clusters	CL:1837	Fatty acid synthase activity, and nadph binding
fabI	99287.STM1700	UniProt Keywords	KW-0046	Antibiotic resistance
fabI	99287.STM1700	UniProt Keywords	KW-0093	Biotin biosynthesis
fabI	99287.STM1700	UniProt Keywords	KW-0275	Fatty acid biosynthesis
fabI	99287.STM1700	UniProt Keywords	KW-0276	Fatty acid metabolism
fabI	99287.STM1700	UniProt Keywords	KW-0443	Lipid metabolism
fabI	99287.STM1700	UniProt Keywords	KW-0444	Lipid biosynthesis
fabI	99287.STM1700	UniProt Keywords	KW-0520	NAD
fabI	99287.STM1700	UniProt Keywords	KW-0560	Oxidoreductase
fba	99287.STM3068	GO Process	GO:0005975	Carbohydrate metabolic process
fba	99287.STM3068	GO Process	GO:0006793	Phosphorus metabolic process
fba	99287.STM3068	GO Process	GO:0006796	Phosphate-containing compound metabolic process
fba	99287.STM3068	GO Process	GO:0008152	Metabolic process
fba	99287.STM3068	GO Process	GO:0009056	Catabolic process
fba	99287.STM3068	GO Process	GO:0009987	Cellular process
fba	99287.STM3068	GO Process	GO:0019637	Organophosphate metabolic process
fba	99287.STM3068	GO Process	GO:0044237	Cellular metabolic process
fba	99287.STM3068	GO Process	GO:0044238	Primary metabolic process
fba	99287.STM3068	GO Process	GO:0071704	Organic substance metabolic process
fba	99287.STM3068	GO Process	GO:1901135	Carbohydrate derivative metabolic process
fba	99287.STM3068	GO Process	GO:1901575	Organic substance catabolic process
fba	99287.STM3068	GO Function	GO:0003824	Catalytic activity
fba	99287.STM3068	GO Function	GO:0005488	Binding
fba	99287.STM3068	GO Function	GO:0008270	Zinc ion binding
fba	99287.STM3068	GO Function	GO:0016829	Lyase activity
fba	99287.STM3068	GO Function	GO:0016830	Carbon-carbon lyase activity
fba	99287.STM3068	GO Function	GO:0016832	Aldehyde-lyase activity
fba	99287.STM3068	GO Function	GO:0043167	Ion binding
fba	99287.STM3068	GO Function	GO:0043169	Cation binding
fba	99287.STM3068	GO Function	GO:0046872	Metal ion binding
fba	99287.STM3068	GO Function	GO:0046914	Transition metal ion binding
fba	99287.STM3068	GO Component	GO:0005622	Intracellular
fba	99287.STM3068	GO Component	GO:0005737	Cytoplasm
fba	99287.STM3068	GO Component	GO:0005829	Cytosol
fba	99287.STM3068	GO Component	GO:0110165	Cellular anatomical entity
fba	99287.STM3068	STRING clusters	CL:4297	Mixed, incl. phosphoenolpyruvate-dependent sugar phosphotransferase system, and pentose phosphate pathway
fba	99287.STM3068	STRING clusters	CL:4298	Mixed, incl. phosphoenolpyruvate-dependent sugar phosphotransferase system, and pentose phosphate pathway
