#node	identifier	category	term ID	term description
ABD30586.1	93061.SAOUHSC_01502	GO Process	GO:0071840	Cellular component organization or biogenesis
ABD30586.1	93061.SAOUHSC_01502	GO Process	GO:0090304	Nucleic acid metabolic process
ABD30586.1	93061.SAOUHSC_01502	GO Process	GO:1901360	Organic cyclic compound metabolic process
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0000166	Nucleotide binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0003676	Nucleic acid binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0003677	DNA binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0003678	DNA helicase activity
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0003824	Catalytic activity
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0004386	Helicase activity
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0005488	Binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0005524	ATP binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0008094	DNA-dependent ATPase activity
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0009378	Four-way junction helicase activity
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0016462	Pyrophosphatase activity
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0016787	Hydrolase activity
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0016887	ATPase activity
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0017076	Purine nucleotide binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0017111	Nucleoside-triphosphatase activity
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0030554	Adenyl nucleotide binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0032553	Ribonucleotide binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0032555	Purine ribonucleotide binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0032559	Adenyl ribonucleotide binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0036094	Small molecule binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0043138	3-5 DNA helicase activity
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0043167	Ion binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0043168	Anion binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0097159	Organic cyclic compound binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0097367	Carbohydrate derivative binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:0140097	Catalytic activity, acting on dna
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:1901265	Nucleoside phosphate binding
ABD30586.1	93061.SAOUHSC_01502	GO Function	GO:1901363	Heterocyclic compound binding
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0005622	Intracellular
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0005657	Replication fork
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0005694	Chromosome
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0005737	Cytoplasm
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0009295	Nucleoid
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0030894	Replisome
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0032991	Protein-containing complex
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0032993	protein-DNA complex
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0043226	Organelle
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0043228	Non-membrane-bounded organelle
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0043229	Intracellular organelle
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0043232	Intracellular non-membrane-bounded organelle
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0043590	Bacterial nucleoid
ABD30586.1	93061.SAOUHSC_01502	GO Component	GO:0110165	Cellular anatomical entity
ABD30586.1	93061.SAOUHSC_01502	STRING clusters	CL:1537	DNA metabolic process, and chromosome segregation
ABD30586.1	93061.SAOUHSC_01502	STRING clusters	CL:1538	DNA metabolic process, and nucleoid
ABD30586.1	93061.SAOUHSC_01502	STRING clusters	CL:1539	DNA metabolic process, and nucleoid
ABD30586.1	93061.SAOUHSC_01502	STRING clusters	CL:1540	DNA repair, and chromosome
ABD30586.1	93061.SAOUHSC_01502	STRING clusters	CL:1650	Mixed, incl. four-way junction helicase activity, and rna secondary structure unwinding
ABD30586.1	93061.SAOUHSC_01502	UniProt Keywords	KW-0067	ATP-binding
ABD30586.1	93061.SAOUHSC_01502	UniProt Keywords	KW-0347	Helicase
ABD30586.1	93061.SAOUHSC_01502	UniProt Keywords	KW-0378	Hydrolase
ABD30586.1	93061.SAOUHSC_01502	UniProt Keywords	KW-0547	Nucleotide-binding
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0005975	Carbohydrate metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006082	Organic acid metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006090	Pyruvate metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006091	Generation of precursor metabolites and energy
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006096	Glycolytic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006163	Purine nucleotide metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006165	Nucleoside diphosphate phosphorylation
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006725	Cellular aromatic compound metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006753	Nucleoside phosphate metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006757	ATP generation from ADP
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006793	Phosphorus metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006796	Phosphate-containing compound metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0006807	Nitrogen compound metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0008152	Metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0009056	Catabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0009117	Nucleotide metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0009132	Nucleoside diphosphate metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0009135	Purine nucleoside diphosphate metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0009150	Purine ribonucleotide metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0009179	Purine ribonucleoside diphosphate metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0009185	Ribonucleoside diphosphate metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0009259	Ribonucleotide metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0009987	Cellular process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0016052	Carbohydrate catabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0016310	Phosphorylation
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0019637	Organophosphate metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0019693	Ribose phosphate metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0019752	Carboxylic acid metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0032787	Monocarboxylic acid metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0043436	Oxoacid metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0044237	Cellular metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0044238	Primary metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0044281	Small molecule metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0046031	ADP metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0046034	ATP metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0046483	Heterocycle metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0046939	Nucleotide phosphorylation
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0071704	Organic substance metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:0072521	Purine-containing compound metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:1901135	Carbohydrate derivative metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:1901360	Organic cyclic compound metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:1901564	Organonitrogen compound metabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Process	GO:1901575	Organic substance catabolic process
ABD30690.1	93061.SAOUHSC_01611	GO Function	GO:0003824	Catalytic activity
ABD30690.1	93061.SAOUHSC_01611	GO Function	GO:0016740	Transferase activity
ABD30690.1	93061.SAOUHSC_01611	GO Function	GO:0016746	Transferase activity, transferring acyl groups
ABD30690.1	93061.SAOUHSC_01611	GO Function	GO:0016747	Transferase activity, transferring acyl groups other than amino-acyl groups
ABD30690.1	93061.SAOUHSC_01611	GO Component	GO:0005622	Intracellular
ABD30690.1	93061.SAOUHSC_01611	GO Component	GO:0005737	Cytoplasm
ABD30690.1	93061.SAOUHSC_01611	GO Component	GO:0032991	Protein-containing complex
ABD30690.1	93061.SAOUHSC_01611	GO Component	GO:0110165	Cellular anatomical entity
ABD30690.1	93061.SAOUHSC_01611	GO Component	GO:1902494	Catalytic complex
ABD30690.1	93061.SAOUHSC_01611	GO Component	GO:1990204	Oxidoreductase complex
ABD30690.1	93061.SAOUHSC_01611	STRING clusters	CL:451	Mixed, incl. pyruvate metabolism, and butanoate metabolism
ABD30690.1	93061.SAOUHSC_01611	STRING clusters	CL:452	Mixed, incl. pyruvate metabolism, and butanoate metabolism
ABD30690.1	93061.SAOUHSC_01611	STRING clusters	CL:453	Mixed, incl. pyruvate metabolism, and fatty acid metabolic process
ABD30690.1	93061.SAOUHSC_01611	STRING clusters	CL:454	Mixed, incl. citrate cycle (tca cycle), and valine, leucine and isoleucine biosynthesis
ABD30690.1	93061.SAOUHSC_01611	STRING clusters	CL:455	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine biosynthesis
ABD30690.1	93061.SAOUHSC_01611	STRING clusters	CL:456	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine degradation
ABD30690.1	93061.SAOUHSC_01611	STRING clusters	CL:457	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine degradation
ABD30690.1	93061.SAOUHSC_01611	STRING clusters	CL:480	Valine, leucine and isoleucine degradation
ABD30690.1	93061.SAOUHSC_01611	UniProt Keywords	KW-0012	Acyltransferase
ABD30690.1	93061.SAOUHSC_01611	UniProt Keywords	KW-0450	Lipoyl
ABD30690.1	93061.SAOUHSC_01611	UniProt Keywords	KW-0808	Transferase
ABD30691.1	93061.SAOUHSC_01612	GO Process	GO:0008152	Metabolic process
ABD30691.1	93061.SAOUHSC_01612	GO Process	GO:0009056	Catabolic process
ABD30691.1	93061.SAOUHSC_01612	GO Process	GO:0009987	Cellular process
ABD30691.1	93061.SAOUHSC_01612	GO Process	GO:0044237	Cellular metabolic process
ABD30691.1	93061.SAOUHSC_01612	GO Process	GO:0044248	Cellular catabolic process
ABD30691.1	93061.SAOUHSC_01612	GO Process	GO:0044281	Small molecule metabolic process
ABD30691.1	93061.SAOUHSC_01612	GO Process	GO:0044282	Small molecule catabolic process
ABD30691.1	93061.SAOUHSC_01612	GO Process	GO:0055114	Oxidation-reduction process
ABD30691.1	93061.SAOUHSC_01612	GO Process	GO:0071704	Organic substance metabolic process
ABD30691.1	93061.SAOUHSC_01612	GO Process	GO:1901575	Organic substance catabolic process
ABD30691.1	93061.SAOUHSC_01612	GO Function	GO:0003824	Catalytic activity
ABD30691.1	93061.SAOUHSC_01612	GO Function	GO:0016491	Oxidoreductase activity
ABD30691.1	93061.SAOUHSC_01612	GO Component	GO:0005618	Cell wall
ABD30691.1	93061.SAOUHSC_01612	GO Component	GO:0005886	Plasma membrane
ABD30691.1	93061.SAOUHSC_01612	GO Component	GO:0016020	Membrane
ABD30691.1	93061.SAOUHSC_01612	GO Component	GO:0030312	External encapsulating structure
ABD30691.1	93061.SAOUHSC_01612	GO Component	GO:0071944	Cell periphery
ABD30691.1	93061.SAOUHSC_01612	GO Component	GO:0110165	Cellular anatomical entity
ABD30691.1	93061.SAOUHSC_01612	STRING clusters	CL:451	Mixed, incl. pyruvate metabolism, and butanoate metabolism
ABD30691.1	93061.SAOUHSC_01612	STRING clusters	CL:452	Mixed, incl. pyruvate metabolism, and butanoate metabolism
ABD30691.1	93061.SAOUHSC_01612	STRING clusters	CL:453	Mixed, incl. pyruvate metabolism, and fatty acid metabolic process
ABD30691.1	93061.SAOUHSC_01612	STRING clusters	CL:454	Mixed, incl. citrate cycle (tca cycle), and valine, leucine and isoleucine biosynthesis
ABD30691.1	93061.SAOUHSC_01612	STRING clusters	CL:455	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine biosynthesis
ABD30691.1	93061.SAOUHSC_01612	STRING clusters	CL:456	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine degradation
ABD30691.1	93061.SAOUHSC_01612	STRING clusters	CL:457	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine degradation
ABD30691.1	93061.SAOUHSC_01612	STRING clusters	CL:480	Valine, leucine and isoleucine degradation
ABD30691.1	93061.SAOUHSC_01612	UniProt Keywords	KW-0560	Oxidoreductase
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0006082	Organic acid metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0006520	Cellular amino acid metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0006807	Nitrogen compound metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0008152	Metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0009056	Catabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0009063	Cellular amino acid catabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0009081	Branched-chain amino acid metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0009987	Cellular process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0016054	Organic acid catabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0019752	Carboxylic acid metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0043436	Oxoacid metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0044237	Cellular metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0044238	Primary metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0044248	Cellular catabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0044281	Small molecule metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0044282	Small molecule catabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0046395	Carboxylic acid catabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0055114	Oxidation-reduction process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:0071704	Organic substance metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:1901564	Organonitrogen compound metabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:1901565	Organonitrogen compound catabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Process	GO:1901575	Organic substance catabolic process
ABD30692.1	93061.SAOUHSC_01613	GO Function	GO:0003824	Catalytic activity
ABD30692.1	93061.SAOUHSC_01613	GO Function	GO:0005488	Binding
ABD30692.1	93061.SAOUHSC_01613	GO Function	GO:0016491	Oxidoreductase activity
ABD30692.1	93061.SAOUHSC_01613	GO Function	GO:0016624	Oxidoreductase activity, acting on the aldehyde or oxo group of donors, disulfide as acceptor
ABD30692.1	93061.SAOUHSC_01613	GO Function	GO:0016903	Oxidoreductase activity, acting on the aldehyde or oxo group of donors
ABD30692.1	93061.SAOUHSC_01613	GO Function	GO:0043167	Ion binding
ABD30692.1	93061.SAOUHSC_01613	GO Function	GO:0043169	Cation binding
ABD30692.1	93061.SAOUHSC_01613	GO Function	GO:0046872	Metal ion binding
ABD30692.1	93061.SAOUHSC_01613	GO Component	GO:0005622	Intracellular
ABD30692.1	93061.SAOUHSC_01613	GO Component	GO:0043226	Organelle
ABD30692.1	93061.SAOUHSC_01613	GO Component	GO:0043227	Membrane-bounded organelle
ABD30692.1	93061.SAOUHSC_01613	GO Component	GO:0043229	Intracellular organelle
ABD30692.1	93061.SAOUHSC_01613	GO Component	GO:0043231	Intracellular membrane-bounded organelle
ABD30692.1	93061.SAOUHSC_01613	GO Component	GO:0110165	Cellular anatomical entity
ABD30692.1	93061.SAOUHSC_01613	STRING clusters	CL:451	Mixed, incl. pyruvate metabolism, and butanoate metabolism
ABD30692.1	93061.SAOUHSC_01613	STRING clusters	CL:452	Mixed, incl. pyruvate metabolism, and butanoate metabolism
ABD30692.1	93061.SAOUHSC_01613	STRING clusters	CL:453	Mixed, incl. pyruvate metabolism, and fatty acid metabolic process
ABD30692.1	93061.SAOUHSC_01613	STRING clusters	CL:454	Mixed, incl. citrate cycle (tca cycle), and valine, leucine and isoleucine biosynthesis
ABD30692.1	93061.SAOUHSC_01613	STRING clusters	CL:455	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine biosynthesis
ABD30692.1	93061.SAOUHSC_01613	STRING clusters	CL:456	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine degradation
ABD30692.1	93061.SAOUHSC_01613	STRING clusters	CL:457	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine degradation
ABD30692.1	93061.SAOUHSC_01613	STRING clusters	CL:480	Valine, leucine and isoleucine degradation
ABD30692.1	93061.SAOUHSC_01613	UniProt Keywords	KW-0175	Coiled coil
ABD30692.1	93061.SAOUHSC_01613	UniProt Keywords	KW-0560	Oxidoreductase
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0005975	Carbohydrate metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006082	Organic acid metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006090	Pyruvate metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006091	Generation of precursor metabolites and energy
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006096	Glycolytic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006139	Nucleobase-containing compound metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006163	Purine nucleotide metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006165	Nucleoside diphosphate phosphorylation
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006725	Cellular aromatic compound metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006753	Nucleoside phosphate metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006757	ATP generation from ADP
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006793	Phosphorus metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006796	Phosphate-containing compound metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0006807	Nitrogen compound metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0008152	Metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0009056	Catabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0009117	Nucleotide metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0009132	Nucleoside diphosphate metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0009135	Purine nucleoside diphosphate metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0009150	Purine ribonucleotide metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0009179	Purine ribonucleoside diphosphate metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0009185	Ribonucleoside diphosphate metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0009259	Ribonucleotide metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0009987	Cellular process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0016052	Carbohydrate catabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0016310	Phosphorylation
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0019637	Organophosphate metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0019693	Ribose phosphate metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0019725	Cellular homeostasis
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0019752	Carboxylic acid metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0032787	Monocarboxylic acid metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0034641	Cellular nitrogen compound metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0042592	Homeostatic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0043436	Oxoacid metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0044237	Cellular metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0044238	Primary metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0044281	Small molecule metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0045454	Cell redox homeostasis
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0046031	ADP metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0046034	ATP metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0046483	Heterocycle metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0046939	Nucleotide phosphorylation
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0050789	Regulation of biological process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0050794	Regulation of cellular process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0055086	Nucleobase-containing small molecule metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0055114	Oxidation-reduction process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0065007	Biological regulation
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0065008	Regulation of biological quality
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0071704	Organic substance metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:0072521	Purine-containing compound metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:1901135	Carbohydrate derivative metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:1901360	Organic cyclic compound metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:1901564	Organonitrogen compound metabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Process	GO:1901575	Organic substance catabolic process
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0000166	Nucleotide binding
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0003824	Catalytic activity
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0004148	Dihydrolipoyl dehydrogenase activity
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0005488	Binding
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0016491	Oxidoreductase activity
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0016651	Oxidoreductase activity, acting on nad(p)h
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0016667	Oxidoreductase activity, acting on a sulfur group of donors
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0016668	Oxidoreductase activity, acting on a sulfur group of donors, nad(p) as acceptor
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0036094	Small molecule binding
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0043167	Ion binding
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0043168	Anion binding
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0050660	Flavin adenine dinucleotide binding
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:0097159	Organic cyclic compound binding
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:1901265	Nucleoside phosphate binding
ABD30693.1	93061.SAOUHSC_01614	GO Function	GO:1901363	Heterocyclic compound binding
ABD30693.1	93061.SAOUHSC_01614	GO Component	GO:0005622	Intracellular
ABD30693.1	93061.SAOUHSC_01614	GO Component	GO:0005737	Cytoplasm
ABD30693.1	93061.SAOUHSC_01614	GO Component	GO:0110165	Cellular anatomical entity
ABD30693.1	93061.SAOUHSC_01614	STRING clusters	CL:451	Mixed, incl. pyruvate metabolism, and butanoate metabolism
ABD30693.1	93061.SAOUHSC_01614	STRING clusters	CL:452	Mixed, incl. pyruvate metabolism, and butanoate metabolism
ABD30693.1	93061.SAOUHSC_01614	STRING clusters	CL:453	Mixed, incl. pyruvate metabolism, and fatty acid metabolic process
ABD30693.1	93061.SAOUHSC_01614	STRING clusters	CL:454	Mixed, incl. citrate cycle (tca cycle), and valine, leucine and isoleucine biosynthesis
ABD30693.1	93061.SAOUHSC_01614	STRING clusters	CL:455	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine biosynthesis
ABD30693.1	93061.SAOUHSC_01614	STRING clusters	CL:456	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine degradation
ABD30693.1	93061.SAOUHSC_01614	STRING clusters	CL:457	Citrate cycle (TCA cycle), and Valine, leucine and isoleucine degradation
ABD30693.1	93061.SAOUHSC_01614	STRING clusters	CL:480	Valine, leucine and isoleucine degradation
ABD30693.1	93061.SAOUHSC_01614	UniProt Keywords	KW-0274	FAD
ABD30693.1	93061.SAOUHSC_01614	UniProt Keywords	KW-0285	Flavoprotein
ABD30693.1	93061.SAOUHSC_01614	UniProt Keywords	KW-0520	NAD
ABD30693.1	93061.SAOUHSC_01614	UniProt Keywords	KW-0547	Nucleotide-binding
ABD30693.1	93061.SAOUHSC_01614	UniProt Keywords	KW-0560	Oxidoreductase
ABD30693.1	93061.SAOUHSC_01614	UniProt Keywords	KW-0676	Redox-active center
ABD30696.1	93061.SAOUHSC_01618	GO Process	GO:0006629	Lipid metabolic process
ABD30696.1	93061.SAOUHSC_01618	GO Process	GO:0006720	Isoprenoid metabolic process
ABD30696.1	93061.SAOUHSC_01618	GO Process	GO:0008152	Metabolic process
ABD30696.1	93061.SAOUHSC_01618	GO Process	GO:0008299	Isoprenoid biosynthetic process
ABD30696.1	93061.SAOUHSC_01618	GO Process	GO:0008610	Lipid biosynthetic process
ABD30696.1	93061.SAOUHSC_01618	GO Process	GO:0009058	Biosynthetic process
ABD30696.1	93061.SAOUHSC_01618	GO Process	GO:0009987	Cellular process
ABD30696.1	93061.SAOUHSC_01618	GO Process	GO:0044237	Cellular metabolic process
