#node	identifier	x_position	y_position	color	annotation
argJ	93061.SAOUHSC_00148	0.4930583501006036	0.8008797653958946	rgb(255,0,0)	Arginine biosynthesis bifunctional protein ArgJ alpha chain; Catalyzes two activities which are involved in the cyclic version of arginine biosynthesis: the synthesis of N-acetylglutamate from glutamate and acetyl-CoA as the acetyl donor, and of ornithine by transacetylation between N(2)-acetylornithine and glutamate. ; Belongs to the ArgJ family.
aroA	93061.SAOUHSC_01481	0.5890342052313884	0.41884164222873904	rgb(239,179,117)	3-phosphoshikimate 1-carboxyvinyltransferase; Catalyzes the transfer of the enolpyruvyl moiety of phosphoenolpyruvate (PEP) to the 5-hydroxyl of shikimate-3-phosphate (S3P) to produce enolpyruvyl shikimate-3-phosphate and inorganic phosphate.
aroB	93061.SAOUHSC_01482	0.5926559356136821	0.48284457478005866	rgb(117,239,181)	3-dehydroquinate synthase; Catalyzes the conversion of 3-deoxy-D-arabino-heptulosonate 7-phosphate (DAHP) to dehydroquinate (DHQ); Belongs to the sugar phosphate cyclases superfamily. Dehydroquinate synthase family.
aroC	93061.SAOUHSC_01483	0.5848088531187123	0.607551319648094	rgb(119,239,117)	Chorismate synthase; Catalyzes the anti-1,4-elimination of the C-3 phosphate and the C-6 proR hydrogen from 5-enolpyruvylshikimate-3-phosphate (EPSP) to yield chorismate, which is the branch point compound that serves as the starting substrate for the three terminal pathways of aromatic amino acid biosynthesis. This reaction introduces a second double bond into the aromatic ring system.
aroD	93061.SAOUHSC_00832	0.5594567404426559	0.791642228739003	rgb(117,238,239)	3-dehydroquinate dehydratase; Involved in the third step of the chorismate pathway, which leads to the biosynthesis of aromatic amino acids. Catalyzes the cis- dehydration of 3-dehydroquinate (DHQ) and introduces the first double bond of the aromatic ring to yield 3-dehydroshikimate. ; Belongs to the type-I 3-dehydroquinase family. 
aroE	93061.SAOUHSC_01699	0.5437625754527163	0.5164956011730205	rgb(117,174,239)	Shikimate dehydrogenase (NADP(+)); Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA).
aroK	93061.SAOUHSC_01635	0.6475855130784709	0.5494868035190615	rgb(239,141,117)	Shikimate kinase; Catalyzes the specific phosphorylation of the 3-hydroxyl group of shikimic acid using ATP as a cosubstrate; Belongs to the shikimate kinase family.
asd	93061.SAOUHSC_01395	0.446579476861167	0.5310117302052786	rgb(170,239,117)	Aspartate-semialdehyde dehydrogenase; Catalyzes the NADPH-dependent formation of L-aspartate- semialdehyde (L-ASA) by the reductive dephosphorylation of L-aspartyl- 4-phosphate; Belongs to the aspartate-semialdehyde dehydrogenase family. 
atpA	93061.SAOUHSC_02345	0.3656941649899396	0.31788856304985336	rgb(117,117,239)	ATP synthase subunit alpha; Produces ATP from ADP in the presence of a proton gradient across the membrane. The alpha chain is a regulatory subunit. ; Belongs to the ATPase alpha/beta chains family. 
atpB	93061.SAOUHSC_02350	0.370523138832998	0.2248533724340176	rgb(117,222,239)	ATP synthase subunit a; Key component of the proton channel; it plays a direct role in the translocation of protons across the membrane. 
atpC	93061.SAOUHSC_02340	0.2733400402414487	0.3785923753665689	rgb(236,239,117)	ATP synthase epsilon chain; Produces ATP from ADP in the presence of a proton gradient across the membrane.
atpD	93061.SAOUHSC_02341	0.3276659959758551	0.33438416422287387	rgb(117,239,203)	ATP synthase subunit beta; Produces ATP from ADP in the presence of a proton gradient across the membrane. The catalytic sites are hosted primarily by the beta subunits; Belongs to the ATPase alpha/beta chains family. 
atpE	93061.SAOUHSC_02349	0.3343058350100604	0.24728739002932554	rgb(239,204,117)	ATP synthase subunit c; F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation.
atpF	93061.SAOUHSC_02347	0.28058350100603624	0.2558651026392962	rgb(131,239,117)	ATP synthase subunit b; F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation.
atpG	93061.SAOUHSC_02343	0.30110663983903424	0.3845307917888563	rgb(117,239,171)	ATP synthase gamma chain; Produces ATP from ADP in the presence of a proton gradient across the membrane. The gamma chain is believed to be important in regulating ATPase activity and the flow of protons through the CF(0) complex.
atpH	93061.SAOUHSC_02346	0.28903420523138834	0.41488269794721405	rgb(117,117,239)	ATP synthase subunit delta; F(1)F(0) ATP synthase produces ATP from ADP in the presence of a proton or sodium gradient. F-type ATPases consist of two structural domains, F(1) containing the extramembraneous catalytic core and F(0) containing the membrane proton channel, linked together by a central stalk and a peripheral stalk. During catalysis, ATP synthesis in the catalytic domain of F(1) is coupled via a rotary mechanism of the central stalk subunits to proton translocation; Belongs to the ATPase delta chain family. 
carA	93061.SAOUHSC_01169	0.39044265593561367	0.7170821114369502	rgb(239,202,117)	Carbamoyl-phosphate synthase, small subunit; Belongs to the CarA family.
carB	93061.SAOUHSC_01170	0.41096579476861167	0.5758797653958945	rgb(188,239,117)	Carbamoyl-phosphate synthase, large subunit
ctaB	93061.SAOUHSC_01066	0.18943661971830983	0.44853372434017597	rgb(162,239,117)	Protoheme IX farnesyltransferase; Converts heme B (protoheme IX) to heme O by substitution of the vinyl group on carbon 2 of heme B porphyrin ring with a hydroxyethyl farnesyl side group; Belongs to the UbiA prenyltransferase family. Protoheme IX farnesyltransferase subfamily.
dapA	93061.SAOUHSC_01396	0.4254527162977867	0.629325513196481	rgb(150,239,117)	4-hydroxy-tetrahydrodipicolinate synthase; Catalyzes the condensation of (S)-aspartate-beta-semialdehyde [(S)-ASA] and pyruvate to 4-hydroxy-tetrahydrodipicolinate (HTPA). 
dapB	93061.SAOUHSC_01397	0.5660965794768612	0.7454545454545455	rgb(184,239,117)	4-hydroxy-tetrahydrodipicolinate reductase; Catalyzes the conversion of 4-hydroxy-tetrahydrodipicolinate (HTPA) to tetrahydrodipicolinate.
dapH	93061.SAOUHSC_01398	0.49728370221327967	0.7685483870967742	rgb(117,164,239)	2,3,4,5-tetrahydropyridine-2,6-dicarboxylate N-acetyltransferase; Catalyzes the transfer of an acetyl group from acetyl-CoA to tetrahydrodipicolinate.
deoB	93061.SAOUHSC_00101	0.4809859154929577	0.16414956011730206	rgb(239,167,117)	Phosphopentomutase; Phosphotransfer between the C1 and C5 carbon atoms of pentose; Belongs to the phosphopentomutase family. 
dltA	93061.SAOUHSC_00869	0.6113682092555333	0.39838709677419354	rgb(187,255,101)	D-alanine--D-alanyl carrier protein ligase; Catalyzes the first step in the D-alanylation of lipoteichoic acid (LTA), the activation of D-alanine and its transfer onto the D- alanyl carrier protein (Dcp) DltC. In an ATP-dependent two-step reaction, forms a high energy D-alanyl-AMP intermediate, followed by transfer of the D-alanyl residue as a thiol ester to the phosphopantheinyl prosthetic group of the Dcp. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram-positive bacteria, influencing the net charge of the cell wall. ; Belongs to the ATP-depe
dltC	93061.SAOUHSC_00871	0.5642857142857143	0.3225073313782991	rgb(117,239,225)	D-alanyl carrier protein; Carrier protein involved in the D-alanylation of lipoteichoic acid (LTA). The loading of thioester-linked D-alanine onto DltC is catalyzed by D-alanine--D-alanyl carrier protein ligase DltA. The DltC- carried D-alanyl group is further transferred to cell membrane phosphatidylglycerol (PG) by forming an ester bond, probably catalyzed by DltD. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram-positive bacteria, influencing the net charge of the cell wall.
dltD	93061.SAOUHSC_00872	0.6578470824949698	0.12851906158357773	rgb(239,173,117)	Protein DltD; Involved in the D-alanylation of lipoteichoic acid (LTA). Could be responsible for the transfer of DltC-carried D-alanyl groups to cell membrane phosphatidylglycerol (PG), or alternatively of D- alanine residues from D-Ala-undecaprenol phosphate to the poly(glycerophosphate) chains of LTA. D-alanylation of LTA plays an important role in modulating the properties of the cell wall in Gram- positive bacteria, influencing the net charge of the cell wall. 
eno	93061.SAOUHSC_00799	0.41579476861167003	0.30469208211143695	rgb(154,239,117)	Enolase; Catalyzes the reversible conversion of 2-phosphoglycerate into phosphoenolpyruvate. It is essential for the degradation of carbohydrates via glycolysis; Belongs to the enolase family.
fabH	93061.SAOUHSC_00920	0.44175050301810864	0.2743401759530792	rgb(117,117,239)	3-oxoacyl-[acyl-carrier-protein] synthase 3; Catalyzes the condensation reaction of fatty acid synthesis by the addition to an acyl acceptor of two carbons from malonyl-ACP. Catalyzes the first condensation reaction which initiates fatty acid synthesis and may therefore play a role in governing the total rate of fatty acid production. Possesses both acetoacetyl-ACP synthase and acetyl transacylase activities. Its substrate specificity determines the biosynthesis of branched-chain and/or straight-chain of fatty acids; Belongs to the thiolase-like superfamily. FabH family. 
fbp	93061.SAOUHSC_02822	0.2932595573440644	0.20109970674486805	rgb(204,239,117)	Fructose-1,6-bisphosphatase class 3
fda	93061.SAOUHSC_02926	0.42424547283702213	0.21759530791788856	rgb(239,159,117)	Fructose-bisphosphate aldolase class-I, putative
fhs	93061.SAOUHSC_01845	0.538933601609658	0.5052785923753665	rgb(239,232,117)	Formate-tetrahydrofolate ligase, putative; Belongs to the formate--tetrahydrofolate ligase family. 
fni	93061.SAOUHSC_02623	0.3946680080482897	0.26246334310850444	rgb(117,117,239)	Isopentenyl-diphosphate delta-isomerase; Involved in the biosynthesis of isoprenoids. Catalyzes the 1,3-allylic rearrangement of the homoallylic substrate isopentenyl (IPP) to its allylic isomer, dimethylallyl diphosphate (DMAPP). 
folD	93061.SAOUHSC_01007	0.4387323943661972	0.5138563049853373	rgb(200,239,117)	Methenyltetrahydrofolate cyclohydrolase; Catalyzes the oxidation of 5,10-methylenetetrahydrofolate to 5,10-methenyltetrahydrofolate and then the hydrolysis of 5,10- methenyltetrahydrofolate to 10-formyltetrahydrofolate. 
fumC	93061.SAOUHSC_01983	0.37535211267605634	0.48482404692082115	rgb(117,134,239)	Fumarate hydratase class II; Involved in the TCA cycle. Catalyzes the stereospecific interconversion of fumarate to L-malate; Belongs to the class-II fumarase/aspartase family. Fumarase subfamily.
gcvH	93061.SAOUHSC_00836	0.5516096579476861	0.33108504398826977	rgb(228,239,117)	Glycine cleavage system H protein; The glycine cleavage system catalyzes the degradation of glycine. The H protein shuttles the methylamine group of glycine from the P protein to the T protein; Belongs to the GcvH family.
gcvPA	93061.SAOUHSC_01633	0.4689134808853119	0.625366568914956	rgb(239,188,117)	Probable glycine dehydrogenase (decarboxylating) subunit 1; The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor; CO(2) is released and the remaining methylamine moiety is then transferred to the lipoamide cofactor of the H protein.
gcvPB	93061.SAOUHSC_01632	0.46830985915492956	0.6022727272727273	rgb(239,210,117)	Probable glycine dehydrogenase (decarboxylating) subunit 2; The glycine cleavage system catalyzes the degradation of glycine. The P protein binds the alpha-amino group of glycine through its pyridoxal phosphate cofactor; CO(2) is released and the remaining methylamine moiety is then transferred to the lipoamide cofactor of the H protein; Belongs to the GcvP family. C-terminal subunit subfamily. 
gcvT	93061.SAOUHSC_01634	0.5147887323943663	0.4472140762463343	rgb(117,208,239)	Aminomethyltransferase; The glycine cleavage system catalyzes the degradation of glycine.
glcB	93061.SAOUHSC_02848	0.5298792756539236	0.11334310850439884	rgb(117,216,239)	Glucoside-specific phosphotransferase enzyme IIA component; The phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS), a major carbohydrate active -transport system, catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. This system is involved in alpha- and beta-glucoside transport (By similarity).
glmM	93061.SAOUHSC_02405	0.5015090543259557	0.3126099706744868	rgb(117,239,234)	Phosphoglucosamine mutase; Catalyzes the conversion of glucosamine-6-phosphate to glucosamine-1-phosphate.
glmS	93061.SAOUHSC_02399	0.4960764587525151	0.4241202346041056	rgb(117,239,187)	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]; Catalyzes the first step in hexosamine metabolism, converting fructose-6P into glucosamine-6P using glutamine as a nitrogen source. 
glmU	93061.SAOUHSC_00471	0.51841046277666	0.2598240469208211	rgb(166,239,117)	Glucosamine-1-phosphate N-acetyltransferase; Catalyzes the last two sequential reactions in the de novo biosynthetic pathway for UDP-N-acetylglucosamine (UDP-GlcNAc). The C- terminal domain catalyzes the transfer of acetyl group from acetyl coenzyme A to glucosamine-1-phosphate (GlcN-1-P) to produce N- acetylglucosamine-1-phosphate (GlcNAc-1-P), which is converted into UDP-GlcNAc by the transfer of uridine 5-monophosphate (from uridine 5- triphosphate), a reaction catalyzed by the N-terminal domain. ; In the C-terminal section; belongs to the transferase hexapeptide repeat family.
glpK	93061.SAOUHSC_01276	0.5117706237424547	0.2875366568914956	rgb(0,28,178)	Glycerol kinase; Key enzyme in the regulation of glycerol uptake and metabolism. Catalyzes the phosphorylation of glycerol to yield sn- glycerol 3-phosphate; Belongs to the FGGY kinase family.
gltX	93061.SAOUHSC_00509	0.3023138832997988	0.5686217008797655	rgb(117,117,239)	Glutamate--tRNA ligase; Catalyzes the attachment of glutamate to tRNA(Glu) in a two- step reaction: glutamate is first activated by ATP to form Glu-AMP and then transferred to the acceptor end of tRNA(Glu); Belongs to the class-I aminoacyl-tRNA synthetase family. Glutamate--tRNA ligase type 1 subfamily.
glyA	93061.SAOUHSC_02354	0.5063380281690141	0.4907624633431085	rgb(117,239,177)	Serine hydroxymethyltransferase; Catalyzes the reversible interconversion of serine and glycine with tetrahydrofolate (THF) serving as the one-carbon carrier. This reaction serves as the major source of one-carbon groups required for the biosynthesis of purines, thymidylate, methionine, and other important biomolecules. Also exhibits THF-independent aldolase activity toward beta-hydroxyamino acids, producing glycine and aldehydes, via a retro-aldol mechanism.
gmk	93061.SAOUHSC_01176	0.5365191146881287	0.44787390029325513	rgb(117,239,193)	Guanylate kinase; Essential for recycling GMP and indirectly, cGMP. 
gpsA	93061.SAOUHSC_01491	0.47434607645875254	0.24860703812316715	rgb(230,239,117)	Glycerol-3-phosphate dehydrogenase, NAD-dependent, putative; Belongs to the NAD-dependent glycerol-3-phosphate dehydrogenase family.
gtaB	93061.SAOUHSC_02801	0.6530181086519115	0.30403225806451617	rgb(125,239,117)	UTP--glucose-1-phosphate uridylyltransferase; Catalyzes the formation of UDP-glucose from glucose-1- phosphate and UTP (Probable). This is an intermediate step in the biosynthesis of diglucosyl-diacylglycerol (Glc2-DAG), i.e. the predominant glycolipid found in the S.aureus membrane, which is also used as a membrane anchor for lipoteichoic acid (LTA). 
guaA	93061.SAOUHSC_00375	0.5322937625754527	0.5415689149560117	rgb(143,239,117)	GMP synthase [glutamine-hydrolyzing]; Catalyzes the synthesis of GMP from XMP.
guaB	93061.SAOUHSC_00374	0.5172032193158954	0.47954545454545455	rgb(117,239,201)	Inosine-5'-monophosphate dehydrogenase; Catalyzes the conversion of inosine 5'-phosphate (IMP) to xanthosine 5'-phosphate (XMP), the first committed and rate-limiting step in the de novo synthesis of guanine nucleotides, and therefore plays an important role in the regulation of cell growth. ; Belongs to the IMPDH/GMPR family.
hemA	93061.SAOUHSC_01776	0.39527162977867203	0.6372434017595309	rgb(117,239,125)	Glutamyl-tRNA reductase; Catalyzes the NADPH-dependent reduction of glutamyl-tRNA(Glu) to glutamate 1-semialdehyde (GSA).
hemB	93061.SAOUHSC_01772	0.28661971830985916	0.592375366568915	rgb(117,117,239)	Delta-aminolevulinic acid dehydratase; Catalyzes an early step in the biosynthesis of tetrapyrroles. Binds two molecules of 5-aminolevulinate per subunit, each at a distinct site, and catalyzes their condensation to form porphobilinogen (By similarity).
hemC	93061.SAOUHSC_01774	0.2504024144869215	0.6715542521994136	rgb(174,239,117)	Porphobilinogen deaminase; Tetrapolymerization of the monopyrrole PBG into the hydroxymethylbilane pre-uroporphyrinogen in several discrete steps. ; Belongs to the HMBS family.
hemE	93061.SAOUHSC_01962	0.3687122736418511	0.6082111436950147	rgb(117,239,143)	Uroporphyrinogen decarboxylase; Catalyzes the decarboxylation of four acetate groups of uroporphyrinogen-III to yield coproporphyrinogen-III. 
hemH	93061.SAOUHSC_01961	0.23108651911468814	0.6095307917888564	rgb(117,239,161)	Ferrochelatase; Catalyzes the ferrous insertion into protoporphyrin IX. ; Belongs to the ferrochelatase family. Rule:MF_00323, ECO:0000256|RuleBase:RU004185,
hemL1	93061.SAOUHSC_01771	0.28420523138833	0.6979472140762464	rgb(117,117,239)	Glutamate-1-semialdehyde-2,1-aminomutase
hemL2	93061.SAOUHSC_02000	0.31740442655935613	0.7388563049853373	rgb(117,220,239)	Glutamate-1-semialdehyde-2,1-aminomutase, putative
hisA	93061.SAOUHSC_03009	0.625251509054326	0.6827712609970675	rgb(117,117,239)	1-(5-phosphoribosyl)-5-[(5-phosphoribosylamino)methylideneamino] imidazole-4-carboxamide isomerase; Phosphoribosylformimino-5-aminoimidazole carboxamide ribotide isomerase, putative
hisB	93061.SAOUHSC_03011	0.6246478873239437	0.7144428152492669	rgb(239,161,117)	Imidazoleglycerol-phosphate dehydratase, putative
hisC	93061.SAOUHSC_00733	0.6856136820925554	0.6154692082111437	rgb(216,239,117)	Histidinol-phosphate aminotransferase; Belongs to the class-II pyridoxal-phosphate-dependent aminotransferase family. Histidinol-phosphate aminotransferase subfamily.
hisD	93061.SAOUHSC_03013	0.528672032193159	0.577859237536657	rgb(117,158,239)	Histidinol dehydrogenase; Catalyzes the sequential NAD-dependent oxidations of L- histidinol to L-histidinaldehyde and then to L-histidine. 
hisF	93061.SAOUHSC_03008	0.5135814889336017	0.7118035190615837	rgb(117,154,239)	Imidazole glycerol phosphate synthase subunit HisF; IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisF subunit catalyzes the cyclization activity that produces IGP and AICAR from PRFAR using the ammonia provided by the HisH subunit; In the C-terminal section; belongs to the PRA-PH family. 
hisG	93061.SAOUHSC_03014	0.596277665995976	0.7256598240469209	rgb(239,192,117)	ATP phosphoribosyltransferase; Catalyzes the condensation of ATP and 5-phosphoribose 1- diphosphate to form N'-(5'-phosphoribosyl)-ATP (PR-ATP). Has a crucial role in the pathway because the rate of histidine biosynthesis seems to be controlled primarily by regulation of HisG enzymatic activity. ; Belongs to the ATP phosphoribosyltransferase family. Short subfamily.
hisH	93061.SAOUHSC_03010	0.5419517102615694	0.7282991202346042	rgb(239,214,117)	Imidazole glycerol phosphate synthase subunit HisH; IGPS catalyzes the conversion of PRFAR and glutamine to IGP, AICAR and glutamate. The HisH subunit catalyzes the hydrolysis of glutamine to glutamate and ammonia as part of the synthesis of IGP and AICAR. The resulting ammonia molecule is channeled to the active site of HisF.
ilvA	93061.SAOUHSC_02289	0.6596579476861167	0.536950146627566	rgb(117,239,179)	L-threonine dehydratase biosynthetic IlvA; Catalyzes the anaerobic formation of alpha-ketobutyrate and ammonia from threonine in a two-step reaction. The first step involved a dehydration of threonine and a production of enamine intermediates (aminocrotonate), which tautomerizes to its imine form (iminobutyrate). Both intermediates are unstable and short-lived. The second step is the nonenzymatic hydrolysis of the enamine/imine intermediates to form 2- ketobutyrate and free ammonia. In the low water environment of the cell, the second step is accelerated by RidA (By similarity). 
ilvC	93061.SAOUHSC_02284	0.5413480885311871	0.5930351906158359	rgb(117,122,239)	Ketol-acid reductoisomerase (NADP(+)); Involved in the biosynthesis of branched-chain amino acids (BCAA). Catalyzes an alkyl-migration followed by a ketol-acid reduction of (S)-2-acetolactate (S2AL) to yield (R)-2,3-dihydroxy-isovalerate. In the isomerase reaction, S2AL is rearranged via a Mg-dependent methyl migration to produce 3-hydroxy-3-methyl-2-ketobutyrate (HMKB). In the reductase reaction, this 2-ketoacid undergoes a metal-dependent reduction by NADPH to yield (R)-2,3-dihydroxy-isovalerate. 
ilvD	93061.SAOUHSC_02281	0.5485915492957747	0.43335777126099706	rgb(117,117,239)	Dihydroxy-acid dehydratase; Belongs to the IlvD/Edd family.
leuA	93061.SAOUHSC_02285	0.46830985915492956	0.3574780058651026	rgb(239,183,117)	2-isopropylmalate synthase; Catalyzes the condensation of the acetyl group of acetyl-CoA with 3-methyl-2-oxobutanoate (2-oxoisovalerate) to form 3-carboxy-3- hydroxy-4-methylpentanoate (2-isopropylmalate); Belongs to the alpha-IPM synthase/homocitrate synthase family. LeuA type 1 subfamily.
leuB	93061.SAOUHSC_02286	0.4556338028169014	0.4934017595307918	rgb(239,151,117)	3-isopropylmalate dehydrogenase; Catalyzes the oxidation of 3-carboxy-2-hydroxy-4- methylpentanoate (3-isopropylmalate) to 3-carboxy-4-methyl-2- oxopentanoate. The product decarboxylates to 4-methyl-2 oxopentanoate. ; Belongs to the isocitrate and isopropylmalate dehydrogenases family. LeuB type 1 subfamily.
leuC	93061.SAOUHSC_02287	0.5015090543259557	0.4010263929618768	rgb(212,239,117)	3-isopropylmalate dehydratase large subunit; Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. 
leuD	93061.SAOUHSC_02288	0.48219315895372233	0.5409090909090909	rgb(239,165,117)	3-isopropylmalate dehydratase small subunit; Catalyzes the isomerization between 2-isopropylmalate and 3- isopropylmalate, via the formation of 2-isopropylmaleate. ; Belongs to the LeuD family. LeuD type 1 subfamily. 
lysA	93061.SAOUHSC_01401	0.44235412474849095	0.7151026392961878	rgb(117,142,239)	Diaminopimelate decarboxylase; Specifically catalyzes the decarboxylation of meso- diaminopimelate (meso-DAP) to L-lysine.
metE	93061.SAOUHSC_00338	0.604728370221328	0.63658357771261	rgb(255,175,101)	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase; Catalyzes the transfer of a methyl group from 5- methyltetrahydrofolate to homocysteine resulting in methionine formation; Belongs to the vitamin-B12 independent methionine synthase family.
metK	93061.SAOUHSC_01909	0.4749496981891348	0.5765395894428154	rgb(117,239,119)	S-adenosylmethionine synthase; Catalyzes the formation of S-adenosylmethionine (AdoMet) from methionine and ATP. The overall synthetic reaction is composed of two sequential steps, AdoMet formation and the subsequent tripolyphosphate hydrolysis which occurs prior to release of AdoMet from the enzyme. 
mnhA1	93061.SAOUHSC_00889	0.07776659959758551	0.3970674486803519	rgb(117,117,239)	Na(+)/H(+) antiporter subunit A1; Mnh complex is a Na(+)/H(+) antiporter involved in Na(+) excretion.
mnhA2	93061.SAOUHSC_00625	0.08863179074446681	0.3462609970674487	rgb(117,239,191)	Putative antiporter subunit mnhA2; Belongs to the CPA3 antiporters (TC 2.A.63) subunit A family.
mtnN	93061.SAOUHSC_01702	0.5872233400402415	0.28885630498533726	rgb(117,196,239)	5'-methylthioadenosine/S-adenosylhomocysteine nucleosidase; Catalyzes the irreversible cleavage of the glycosidic bond in both 5'-methylthioadenosine (MTA) and S-adenosylhomocysteine (SAH/AdoHcy) to adenine and the corresponding thioribose, 5'- methylthioribose and S-ribosylhomocysteine, respectively. ; Belongs to the PNP/UDP phosphorylase family. MtnN subfamily.
murB	93061.SAOUHSC_00752	0.6801810865191148	0.4722873900293255	rgb(117,239,199)	UDP-N-acetylenolpyruvoylglucosamine reductase; Cell wall formation.
murI	93061.SAOUHSC_01106	0.569718309859155	0.6926686217008798	rgb(117,239,149)	Glutamate racemase; Provides the (R)-glutamate required for cell wall biosynthesis.
nadD	93061.SAOUHSC_01697	0.6397384305835011	0.32646627565982406	rgb(117,239,157)	Probable nicotinate-nucleotide adenylyltransferase; Catalyzes the reversible adenylation of nicotinate mononucleotide (NaMN) to nicotinic acid adenine dinucleotide (NaAD). 
nadE	93061.SAOUHSC_02132	0.6831991951710262	0.3686950146627566	rgb(123,239,117)	NH(3)-dependent NAD(+) synthetase; Catalyzes the ATP-dependent amidation of deamido-NAD to form NAD. Uses ammonia as a nitrogen source.
nadK	93061.SAOUHSC_00943	0.44476861167002013	0.3225073313782991	rgb(117,148,239)	NAD kinase; Involved in the regulation of the intracellular balance of NAD and NADP, and is a key enzyme in the biosynthesis of NADP. Catalyzes specifically the phosphorylation on 2'-hydroxyl of the adenosine moiety of NAD to yield NADP.
ndk	93061.SAOUHSC_01485	0.370523138832998	0.49868035190615834	rgb(239,135,117)	Nucleoside diphosphate kinase; Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate; Belongs to the NDK family.
odhA	93061.SAOUHSC_01418	0.2673038229376258	0.44259530791788854	rgb(202,239,117)	2-oxoglutarate dehydrogenase E1 component; E1 component of the 2-oxoglutarate dehydrogenase (OGDH) complex which catalyzes the decarboxylation of 2-oxoglutarate, the first step in the conversion of 2-oxoglutarate to succinyl-CoA and CO(2).
odhB	93061.SAOUHSC_01416	0.3131790744466801	0.35945747800586514	rgb(117,176,239)	Dihydrolipoyllysine-residue succinyltransferase component of 2-oxoglutarate dehydrogenase complex; E2 component of the 2-oxoglutarate dehydrogenase (OGDH) complex which catalyzes the second step in the conversion of 2- oxoglutarate to succinyl-CoA and CO(2).
pckA	93061.SAOUHSC_01910	0.24859154929577465	0.3812316715542522	rgb(117,239,151)	Phosphoenolpyruvate carboxykinase (ATP); Involved in the gluconeogenesis. Catalyzes the conversion of oxaloacetate (OAA) to phosphoenolpyruvate (PEP) through direct phosphoryl transfer between the nucleoside triphosphate and OAA. 
pdp	93061.SAOUHSC_02377	0.41277665995975854	0.23277126099706746	rgb(117,178,239)	Pyrimidine-nucleoside phosphorylase; Catalyzes phosphorolysis of the pyrimidine nucleosides uridine, thymidine and 2'-deoxyuridine with the formation of the corresponding pyrimidine base and ribose-1-phosphate. ; Belongs to the thymidine/pyrimidine-nucleoside phosphorylase family.
pfkA	93061.SAOUHSC_01807	0.5407444668008049	0.23870967741935484	rgb(239,226,117)	ATP-dependent 6-phosphofructokinase; Catalyzes the phosphorylation of D-fructose 6-phosphate to fructose 1,6-bisphosphate by ATP, the first committing step of glycolysis.
pflB	93061.SAOUHSC_00187	0.32947686116700203	0.3667155425219942	rgb(117,170,239)	Formate acetyltransferase; Belongs to the glycyl radical enzyme (GRE) family. PFL subfamily.
pgi	93061.SAOUHSC_00900	0.47615694164989936	0.3436217008797654	rgb(176,239,117)	Glucose-6-phosphate isomerase
pgk	93061.SAOUHSC_00796	0.4387323943661972	0.3574780058651026	rgb(117,126,239)	Phosphoglycerate kinase, putative; Belongs to the phosphoglycerate kinase family. 
ppaC	93061.SAOUHSC_02140	0.22142857142857142	0.28555718475073316	rgb(117,239,175)	Probable manganese-dependent inorganic pyrophosphatase
prs	93061.SAOUHSC_00472	0.4441649899396378	0.43269794721407623	rgb(117,239,183)	Ribose-phosphate pyrophosphokinase; Involved in the biosynthesis of the central metabolite phospho-alpha-D-ribosyl-1-pyrophosphate (PRPP) via the transfer of pyrophosphoryl group from ATP to 1-hydroxyl of ribose-5-phosphate (Rib- 5-P); Belongs to the ribose-phosphate pyrophosphokinase family. Class I subfamily.
pstB	93061.SAOUHSC_01385	0.7574446680080483	0.629325513196481	rgb(117,239,209)	Phosphate import ATP-binding protein PstB; Part of the ABC transporter complex PstSACB involved in phosphate import. Responsible for energy coupling to the transport system; Belongs to the ABC transporter superfamily. Phosphate importer (TC 3.A.1.7) family.
pstS	93061.SAOUHSC_01389	0.6614688128772637	0.45447214076246334	rgb(239,206,117)	Phosphate-binding protein PstS; Part of the ABC transporter complex PstSACB involved in phosphate import.
