#node	identifier	category	term ID	term description
cysM	83332.Rv1336	GO Process	GO:0006535	Cysteine biosynthetic process from serine
cysM	83332.Rv1336	GO Process	GO:0006563	L-serine metabolic process
cysM	83332.Rv1336	GO Process	GO:0006790	Sulfur compound metabolic process
cysM	83332.Rv1336	GO Process	GO:0006807	Nitrogen compound metabolic process
cysM	83332.Rv1336	GO Process	GO:0008152	Metabolic process
cysM	83332.Rv1336	GO Process	GO:0008652	Cellular amino acid biosynthetic process
cysM	83332.Rv1336	GO Process	GO:0009058	Biosynthetic process
cysM	83332.Rv1336	GO Process	GO:0009069	Serine family amino acid metabolic process
cysM	83332.Rv1336	GO Process	GO:0009070	Serine family amino acid biosynthetic process
cysM	83332.Rv1336	GO Process	GO:0009987	Cellular process
cysM	83332.Rv1336	GO Process	GO:0016053	Organic acid biosynthetic process
cysM	83332.Rv1336	GO Process	GO:0019344	Cysteine biosynthetic process
cysM	83332.Rv1336	GO Process	GO:0019752	Carboxylic acid metabolic process
cysM	83332.Rv1336	GO Process	GO:0043436	Oxoacid metabolic process
cysM	83332.Rv1336	GO Process	GO:0044237	Cellular metabolic process
cysM	83332.Rv1336	GO Process	GO:0044238	Primary metabolic process
cysM	83332.Rv1336	GO Process	GO:0044249	Cellular biosynthetic process
cysM	83332.Rv1336	GO Process	GO:0044272	Sulfur compound biosynthetic process
cysM	83332.Rv1336	GO Process	GO:0044281	Small molecule metabolic process
cysM	83332.Rv1336	GO Process	GO:0044283	Small molecule biosynthetic process
cysM	83332.Rv1336	GO Process	GO:0046394	Carboxylic acid biosynthetic process
cysM	83332.Rv1336	GO Process	GO:0071704	Organic substance metabolic process
cysM	83332.Rv1336	GO Process	GO:1901564	Organonitrogen compound metabolic process
cysM	83332.Rv1336	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
cysM	83332.Rv1336	GO Process	GO:1901576	Organic substance biosynthetic process
cysM	83332.Rv1336	GO Process	GO:1901605	Alpha-amino acid metabolic process
cysM	83332.Rv1336	GO Process	GO:1901607	Alpha-amino acid biosynthetic process
cysM	83332.Rv1336	GO Function	GO:0003824	Catalytic activity
cysM	83332.Rv1336	GO Function	GO:0004124	Cysteine synthase activity
cysM	83332.Rv1336	GO Function	GO:0005488	Binding
cysM	83332.Rv1336	GO Function	GO:0016740	Transferase activity
cysM	83332.Rv1336	GO Function	GO:0016765	Transferase activity, transferring alkyl or aryl (other than methyl) groups
cysM	83332.Rv1336	GO Function	GO:0016829	Lyase activity
cysM	83332.Rv1336	GO Function	GO:0016846	Carbon-sulfur lyase activity
cysM	83332.Rv1336	GO Function	GO:0019842	Vitamin binding
cysM	83332.Rv1336	GO Function	GO:0030170	Pyridoxal phosphate binding
cysM	83332.Rv1336	GO Function	GO:0033847	O-phosphoserine sulfhydrylase activity
cysM	83332.Rv1336	GO Function	GO:0036094	Small molecule binding
cysM	83332.Rv1336	GO Function	GO:0043167	Ion binding
cysM	83332.Rv1336	GO Function	GO:0043168	Anion binding
cysM	83332.Rv1336	GO Function	GO:0070279	Vitamin b6 binding
cysM	83332.Rv1336	GO Function	GO:0080146	L-cysteine desulfhydrase activity
cysM	83332.Rv1336	GO Function	GO:0097159	Organic cyclic compound binding
cysM	83332.Rv1336	GO Function	GO:1901363	Heterocyclic compound binding
cysM	83332.Rv1336	GO Component	GO:0005622	Intracellular
cysM	83332.Rv1336	GO Component	GO:0005737	Cytoplasm
cysM	83332.Rv1336	GO Component	GO:0005829	Cytosol
cysM	83332.Rv1336	GO Component	GO:0032991	Protein-containing complex
cysM	83332.Rv1336	GO Component	GO:0110165	Cellular anatomical entity
cysM	83332.Rv1336	STRING clusters	CL:3366	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysM	83332.Rv1336	STRING clusters	CL:3367	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysM	83332.Rv1336	STRING clusters	CL:3569	Mixed, incl. sulfur relay system, and molybdenum
cysM	83332.Rv1336	STRING clusters	CL:3640	Mixed, incl. cysteine synthesis from o-phosphoserine, and peptidase s58, dmpa
cysM	83332.Rv1336	Reactome	MTU-870392	Mycobacterium tuberculosis biological processes
cysM	83332.Rv1336	Reactome	MTU-936621	Sulfur compound metabolism
cysM	83332.Rv1336	Reactome	MTU-936654	Cysteine synthesis from O-phosphoserine
cysM	83332.Rv1336	Reactome	MTU-937250	Sulfur amino acid metabolism
cysM	83332.Rv1336	UniProt Keywords	KW-0028	Amino-acid biosynthesis
cysM	83332.Rv1336	UniProt Keywords	KW-0198	Cysteine biosynthesis
cysM	83332.Rv1336	UniProt Keywords	KW-0663	Pyridoxal phosphate
cysM	83332.Rv1336	UniProt Keywords	KW-0808	Transferase
cysM	83332.Rv1336	Pfam	PF00291	Pyridoxal-phosphate dependent enzyme
cysM	83332.Rv1336	InterPro	IPR001216	Cysteine synthase/cystathionine beta-synthase, pyridoxal-phosphate attachment site
cysM	83332.Rv1336	InterPro	IPR001926	Pyridoxal-phosphate dependent enzyme
cysM	83332.Rv1336	InterPro	IPR005856	Cysteine synthase
cysM	83332.Rv1336	InterPro	IPR036052	Tryptophan synthase beta subunit-like PLP-dependent enzyme
cysN	83332.Rv1286	GO Process	GO:0000103	Sulfate assimilation
cysN	83332.Rv1286	GO Process	GO:0006790	Sulfur compound metabolic process
cysN	83332.Rv1286	GO Process	GO:0006793	Phosphorus metabolic process
cysN	83332.Rv1286	GO Process	GO:0006796	Phosphate-containing compound metabolic process
cysN	83332.Rv1286	GO Process	GO:0006950	Response to stress
cysN	83332.Rv1286	GO Process	GO:0006979	Response to oxidative stress
cysN	83332.Rv1286	GO Process	GO:0007154	Cell communication
cysN	83332.Rv1286	GO Process	GO:0008152	Metabolic process
cysN	83332.Rv1286	GO Process	GO:0009058	Biosynthetic process
cysN	83332.Rv1286	GO Process	GO:0009267	Cellular response to starvation
cysN	83332.Rv1286	GO Process	GO:0009605	Response to external stimulus
cysN	83332.Rv1286	GO Process	GO:0009987	Cellular process
cysN	83332.Rv1286	GO Process	GO:0009991	Response to extracellular stimulus
cysN	83332.Rv1286	GO Process	GO:0010134	Sulfate assimilation via adenylyl sulfate reduction
cysN	83332.Rv1286	GO Process	GO:0010438	Cellular response to sulfur starvation
cysN	83332.Rv1286	GO Process	GO:0016310	Phosphorylation
cysN	83332.Rv1286	GO Process	GO:0019419	Sulfate reduction
cysN	83332.Rv1286	GO Process	GO:0031667	Response to nutrient levels
cysN	83332.Rv1286	GO Process	GO:0031668	Cellular response to extracellular stimulus
cysN	83332.Rv1286	GO Process	GO:0031669	Cellular response to nutrient levels
cysN	83332.Rv1286	GO Process	GO:0033554	Cellular response to stress
cysN	83332.Rv1286	GO Process	GO:0034599	Cellular response to oxidative stress
cysN	83332.Rv1286	GO Process	GO:0042221	Response to chemical
cysN	83332.Rv1286	GO Process	GO:0042594	Response to starvation
cysN	83332.Rv1286	GO Process	GO:0044237	Cellular metabolic process
cysN	83332.Rv1286	GO Process	GO:0044249	Cellular biosynthetic process
cysN	83332.Rv1286	GO Process	GO:0044272	Sulfur compound biosynthetic process
cysN	83332.Rv1286	GO Process	GO:0050896	Response to stimulus
cysN	83332.Rv1286	GO Process	GO:0051716	Cellular response to stimulus
cysN	83332.Rv1286	GO Process	GO:0055114	Oxidation-reduction process
cysN	83332.Rv1286	GO Process	GO:0062197	Cellular response to chemical stress
cysN	83332.Rv1286	GO Process	GO:0070813	Hydrogen sulfide metabolic process
cysN	83332.Rv1286	GO Process	GO:0070814	Hydrogen sulfide biosynthetic process
cysN	83332.Rv1286	GO Process	GO:0070887	Cellular response to chemical stimulus
cysN	83332.Rv1286	GO Process	GO:0071496	Cellular response to external stimulus
cysN	83332.Rv1286	GO Function	GO:0000166	Nucleotide binding
cysN	83332.Rv1286	GO Function	GO:0001882	Nucleoside binding
cysN	83332.Rv1286	GO Function	GO:0001883	Purine nucleoside binding
cysN	83332.Rv1286	GO Function	GO:0003824	Catalytic activity
cysN	83332.Rv1286	GO Function	GO:0003924	GTPase activity
cysN	83332.Rv1286	GO Function	GO:0004779	Sulfate adenylyltransferase activity
cysN	83332.Rv1286	GO Function	GO:0004781	Sulfate adenylyltransferase (atp) activity
cysN	83332.Rv1286	GO Function	GO:0005488	Binding
cysN	83332.Rv1286	GO Function	GO:0005524	ATP binding
cysN	83332.Rv1286	GO Function	GO:0005525	GTP binding
cysN	83332.Rv1286	GO Function	GO:0016301	Kinase activity
cysN	83332.Rv1286	GO Function	GO:0016462	Pyrophosphatase activity
cysN	83332.Rv1286	GO Function	GO:0016740	Transferase activity
cysN	83332.Rv1286	GO Function	GO:0016772	Transferase activity, transferring phosphorus-containing groups
cysN	83332.Rv1286	GO Function	GO:0016773	Phosphotransferase activity, alcohol group as acceptor
cysN	83332.Rv1286	GO Function	GO:0016779	Nucleotidyltransferase activity
cysN	83332.Rv1286	GO Function	GO:0016787	Hydrolase activity
cysN	83332.Rv1286	GO Function	GO:0016817	Hydrolase activity, acting on acid anhydrides
cysN	83332.Rv1286	GO Function	GO:0016818	Hydrolase activity, acting on acid anhydrides, in phosphorus-containing anhydrides
cysN	83332.Rv1286	GO Function	GO:0017076	Purine nucleotide binding
cysN	83332.Rv1286	GO Function	GO:0017111	Nucleoside-triphosphatase activity
cysN	83332.Rv1286	GO Function	GO:0019001	Guanyl nucleotide binding
cysN	83332.Rv1286	GO Function	GO:0030554	Adenyl nucleotide binding
cysN	83332.Rv1286	GO Function	GO:0032549	Ribonucleoside binding
cysN	83332.Rv1286	GO Function	GO:0032550	Purine ribonucleoside binding
cysN	83332.Rv1286	GO Function	GO:0032553	Ribonucleotide binding
cysN	83332.Rv1286	GO Function	GO:0032555	Purine ribonucleotide binding
cysN	83332.Rv1286	GO Function	GO:0032559	Adenyl ribonucleotide binding
cysN	83332.Rv1286	GO Function	GO:0032561	Guanyl ribonucleotide binding
cysN	83332.Rv1286	GO Function	GO:0035639	Purine ribonucleoside triphosphate binding
cysN	83332.Rv1286	GO Function	GO:0036094	Small molecule binding
cysN	83332.Rv1286	GO Function	GO:0043167	Ion binding
cysN	83332.Rv1286	GO Function	GO:0043168	Anion binding
cysN	83332.Rv1286	GO Function	GO:0070566	Adenylyltransferase activity
cysN	83332.Rv1286	GO Function	GO:0097159	Organic cyclic compound binding
cysN	83332.Rv1286	GO Function	GO:0097367	Carbohydrate derivative binding
cysN	83332.Rv1286	GO Function	GO:1901265	Nucleoside phosphate binding
cysN	83332.Rv1286	GO Function	GO:1901363	Heterocyclic compound binding
cysN	83332.Rv1286	GO Component	GO:0005622	Intracellular
cysN	83332.Rv1286	GO Component	GO:0005737	Cytoplasm
cysN	83332.Rv1286	GO Component	GO:0005829	Cytosol
cysN	83332.Rv1286	GO Component	GO:0005886	Plasma membrane
cysN	83332.Rv1286	GO Component	GO:0009336	Sulfate adenylyltransferase complex (atp)
cysN	83332.Rv1286	GO Component	GO:0016020	Membrane
cysN	83332.Rv1286	GO Component	GO:0032991	Protein-containing complex
cysN	83332.Rv1286	GO Component	GO:0061695	Transferase complex, transferring phosphorus-containing groups
cysN	83332.Rv1286	GO Component	GO:0071944	Cell periphery
cysN	83332.Rv1286	GO Component	GO:0110165	Cellular anatomical entity
cysN	83332.Rv1286	GO Component	GO:1902494	Catalytic complex
cysN	83332.Rv1286	GO Component	GO:1902503	Adenylyltransferase complex
cysN	83332.Rv1286	GO Component	GO:1990234	Transferase complex
cysN	83332.Rv1286	STRING clusters	CL:3366	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysN	83332.Rv1286	STRING clusters	CL:3367	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysN	83332.Rv1286	STRING clusters	CL:3368	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysN	83332.Rv1286	STRING clusters	CL:3369	Mixed, incl. nitrogen metabolism, and sulfur compound metabolism
cysN	83332.Rv1286	STRING clusters	CL:3370	Mixed, incl. nitrogen metabolism, and sulfur compound metabolism
cysN	83332.Rv1286	STRING clusters	CL:3449	Sulfate assimilation, and sulphate abc transporter permease protein 2
cysN	83332.Rv1286	Reactome	MTU-870392	Mycobacterium tuberculosis biological processes
cysN	83332.Rv1286	Reactome	MTU-936621	Sulfur compound metabolism
cysN	83332.Rv1286	Reactome	MTU-936635	Sulfate assimilation
cysN	83332.Rv1286	UniProt Keywords	KW-0067	ATP-binding
cysN	83332.Rv1286	UniProt Keywords	KW-0342	GTP-binding
cysN	83332.Rv1286	UniProt Keywords	KW-0418	Kinase
cysN	83332.Rv1286	UniProt Keywords	KW-0511	Multifunctional enzyme
cysN	83332.Rv1286	UniProt Keywords	KW-0547	Nucleotide-binding
cysN	83332.Rv1286	UniProt Keywords	KW-0548	Nucleotidyltransferase
cysN	83332.Rv1286	UniProt Keywords	KW-0808	Transferase
cysN	83332.Rv1286	Pfam	PF00009	Elongation factor Tu GTP binding domain
cysN	83332.Rv1286	Pfam	PF01926	50S ribosome-binding GTPase
cysN	83332.Rv1286	InterPro	IPR000795	Transcription factor, GTP-binding domain
cysN	83332.Rv1286	InterPro	IPR009000	Translation protein, beta-barrel domain superfamily
cysN	83332.Rv1286	InterPro	IPR009001	Translation elongation factor EF1A/initiation factor IF2gamma, C-terminal
cysN	83332.Rv1286	InterPro	IPR027417	P-loop containing nucleoside triphosphate hydrolase
cysN	83332.Rv1286	InterPro	IPR031157	Tr-type G domain, conserved site
cysT	83332.Rv2399c	STRING clusters	CL:3366	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysT	83332.Rv2399c	STRING clusters	CL:3367	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysT	83332.Rv2399c	STRING clusters	CL:3368	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysT	83332.Rv2399c	STRING clusters	CL:3369	Mixed, incl. nitrogen metabolism, and sulfur compound metabolism
cysT	83332.Rv2399c	STRING clusters	CL:3370	Mixed, incl. nitrogen metabolism, and sulfur compound metabolism
cysT	83332.Rv2399c	STRING clusters	CL:3449	Sulfate assimilation, and sulphate abc transporter permease protein 2
cysT	83332.Rv2399c	STRING clusters	CL:3451	Sulfate transport, and Thiosulphate/Sulfate-binding protein
cysT	83332.Rv2399c	Reactome	MTU-870392	Mycobacterium tuberculosis biological processes
cysT	83332.Rv2399c	Reactome	MTU-936621	Sulfur compound metabolism
cysT	83332.Rv2399c	Reactome	MTU-936635	Sulfate assimilation
cysT	83332.Rv2399c	UniProt Keywords	KW-0472	Membrane
cysT	83332.Rv2399c	UniProt Keywords	KW-0764	Sulfate transport
cysT	83332.Rv2399c	UniProt Keywords	KW-0812	Transmembrane
cysT	83332.Rv2399c	UniProt Keywords	KW-0813	Transport
cysT	83332.Rv2399c	UniProt Keywords	KW-1133	Transmembrane helix
cysT	83332.Rv2399c	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component
cysT	83332.Rv2399c	InterPro	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
cysT	83332.Rv2399c	InterPro	IPR005667	Sulphate ABC transporter permease protein 2
cysT	83332.Rv2399c	InterPro	IPR035906	MetI-like superfamily
cysW	83332.Rv2398c	STRING clusters	CL:3366	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysW	83332.Rv2398c	STRING clusters	CL:3367	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysW	83332.Rv2398c	STRING clusters	CL:3368	Mixed, incl. porphyrin and chlorophyll metabolism, and nitrogen metabolism
cysW	83332.Rv2398c	STRING clusters	CL:3369	Mixed, incl. nitrogen metabolism, and sulfur compound metabolism
cysW	83332.Rv2398c	STRING clusters	CL:3370	Mixed, incl. nitrogen metabolism, and sulfur compound metabolism
cysW	83332.Rv2398c	STRING clusters	CL:3449	Sulfate assimilation, and sulphate abc transporter permease protein 2
cysW	83332.Rv2398c	STRING clusters	CL:3451	Sulfate transport, and Thiosulphate/Sulfate-binding protein
cysW	83332.Rv2398c	Reactome	MTU-870392	Mycobacterium tuberculosis biological processes
cysW	83332.Rv2398c	Reactome	MTU-936621	Sulfur compound metabolism
cysW	83332.Rv2398c	Reactome	MTU-936635	Sulfate assimilation
cysW	83332.Rv2398c	UniProt Keywords	KW-0472	Membrane
cysW	83332.Rv2398c	UniProt Keywords	KW-0812	Transmembrane
cysW	83332.Rv2398c	UniProt Keywords	KW-1133	Transmembrane helix
cysW	83332.Rv2398c	Pfam	PF00528	Binding-protein-dependent transport system inner membrane component
cysW	83332.Rv2398c	InterPro	IPR000515	ABC transporter type 1, transmembrane domain MetI-like
cysW	83332.Rv2398c	InterPro	IPR005667	Sulphate ABC transporter permease protein 2
cysW	83332.Rv2398c	InterPro	IPR035906	MetI-like superfamily
dapA	83332.Rv2753c	GO Process	GO:0006082	Organic acid metabolic process
dapA	83332.Rv2753c	GO Process	GO:0006520	Cellular amino acid metabolic process
dapA	83332.Rv2753c	GO Process	GO:0006553	Lysine metabolic process
dapA	83332.Rv2753c	GO Process	GO:0006807	Nitrogen compound metabolic process
dapA	83332.Rv2753c	GO Process	GO:0008152	Metabolic process
dapA	83332.Rv2753c	GO Process	GO:0008652	Cellular amino acid biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:0009058	Biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:0009066	Aspartate family amino acid metabolic process
dapA	83332.Rv2753c	GO Process	GO:0009067	Aspartate family amino acid biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:0009085	Lysine biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:0009089	Lysine biosynthetic process via diaminopimelate
dapA	83332.Rv2753c	GO Process	GO:0009987	Cellular process
dapA	83332.Rv2753c	GO Process	GO:0016053	Organic acid biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:0019752	Carboxylic acid metabolic process
dapA	83332.Rv2753c	GO Process	GO:0019877	Diaminopimelate biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:0043436	Oxoacid metabolic process
dapA	83332.Rv2753c	GO Process	GO:0043648	Dicarboxylic acid metabolic process
dapA	83332.Rv2753c	GO Process	GO:0043650	Dicarboxylic acid biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:0044237	Cellular metabolic process
dapA	83332.Rv2753c	GO Process	GO:0044238	Primary metabolic process
dapA	83332.Rv2753c	GO Process	GO:0044249	Cellular biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:0044281	Small molecule metabolic process
dapA	83332.Rv2753c	GO Process	GO:0044283	Small molecule biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:0046394	Carboxylic acid biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:0046451	Diaminopimelate metabolic process
dapA	83332.Rv2753c	GO Process	GO:0071704	Organic substance metabolic process
dapA	83332.Rv2753c	GO Process	GO:1901564	Organonitrogen compound metabolic process
dapA	83332.Rv2753c	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:1901576	Organic substance biosynthetic process
dapA	83332.Rv2753c	GO Process	GO:1901605	Alpha-amino acid metabolic process
dapA	83332.Rv2753c	GO Process	GO:1901607	Alpha-amino acid biosynthetic process
dapA	83332.Rv2753c	GO Function	GO:0003824	Catalytic activity
dapA	83332.Rv2753c	GO Function	GO:0016829	Lyase activity
dapA	83332.Rv2753c	GO Function	GO:0016835	Carbon-oxygen lyase activity
dapA	83332.Rv2753c	GO Function	GO:0016836	Hydro-lyase activity
dapA	83332.Rv2753c	GO Component	GO:0005622	Intracellular
dapA	83332.Rv2753c	GO Component	GO:0005737	Cytoplasm
dapA	83332.Rv2753c	GO Component	GO:0005886	Plasma membrane
dapA	83332.Rv2753c	GO Component	GO:0016020	Membrane
dapA	83332.Rv2753c	GO Component	GO:0071944	Cell periphery
dapA	83332.Rv2753c	GO Component	GO:0110165	Cellular anatomical entity
dapA	83332.Rv2753c	STRING clusters	CL:771	Amino-acid biosynthesis, and Aminotransferase
dapA	83332.Rv2753c	STRING clusters	CL:772	Amino-acid biosynthesis, and Aminotransferase
dapA	83332.Rv2753c	STRING clusters	CL:773	Amino-acid biosynthesis, and Cysteine and methionine metabolism
dapA	83332.Rv2753c	STRING clusters	CL:774	Amino-acid biosynthesis
dapA	83332.Rv2753c	STRING clusters	CL:775	Valine, leucine and isoleucine biosynthesis, and Lysine biosynthesis
dapA	83332.Rv2753c	STRING clusters	CL:803	Lysine biosynthesis
dapA	83332.Rv2753c	STRING clusters	CL:805	Lysine biosynthesis
dapA	83332.Rv2753c	UniProt Keywords	KW-0028	Amino-acid biosynthesis
dapA	83332.Rv2753c	UniProt Keywords	KW-0220	Diaminopimelate biosynthesis
dapA	83332.Rv2753c	UniProt Keywords	KW-0456	Lyase
dapA	83332.Rv2753c	UniProt Keywords	KW-0457	Lysine biosynthesis
dapA	83332.Rv2753c	UniProt Keywords	KW-0704	Schiff base
dapA	83332.Rv2753c	UniProt Keywords	KW-0963	Cytoplasm
dapA	83332.Rv2753c	InterPro	IPR013785	Aldolase-type TIM barrel
dapB	83332.Rv2773c	GO Process	GO:0006082	Organic acid metabolic process
dapB	83332.Rv2773c	GO Process	GO:0006520	Cellular amino acid metabolic process
dapB	83332.Rv2773c	GO Process	GO:0006553	Lysine metabolic process
dapB	83332.Rv2773c	GO Process	GO:0006807	Nitrogen compound metabolic process
dapB	83332.Rv2773c	GO Process	GO:0008152	Metabolic process
dapB	83332.Rv2773c	GO Process	GO:0008652	Cellular amino acid biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:0009058	Biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:0009066	Aspartate family amino acid metabolic process
dapB	83332.Rv2773c	GO Process	GO:0009067	Aspartate family amino acid biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:0009085	Lysine biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:0009089	Lysine biosynthetic process via diaminopimelate
dapB	83332.Rv2773c	GO Process	GO:0009987	Cellular process
dapB	83332.Rv2773c	GO Process	GO:0016053	Organic acid biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:0019752	Carboxylic acid metabolic process
dapB	83332.Rv2773c	GO Process	GO:0019877	Diaminopimelate biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:0043436	Oxoacid metabolic process
dapB	83332.Rv2773c	GO Process	GO:0043648	Dicarboxylic acid metabolic process
dapB	83332.Rv2773c	GO Process	GO:0043650	Dicarboxylic acid biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:0044237	Cellular metabolic process
dapB	83332.Rv2773c	GO Process	GO:0044238	Primary metabolic process
dapB	83332.Rv2773c	GO Process	GO:0044249	Cellular biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:0044281	Small molecule metabolic process
dapB	83332.Rv2773c	GO Process	GO:0044283	Small molecule biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:0046394	Carboxylic acid biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:0046451	Diaminopimelate metabolic process
dapB	83332.Rv2773c	GO Process	GO:0055114	Oxidation-reduction process
dapB	83332.Rv2773c	GO Process	GO:0071704	Organic substance metabolic process
dapB	83332.Rv2773c	GO Process	GO:1901564	Organonitrogen compound metabolic process
dapB	83332.Rv2773c	GO Process	GO:1901566	Organonitrogen compound biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:1901576	Organic substance biosynthetic process
dapB	83332.Rv2773c	GO Process	GO:1901605	Alpha-amino acid metabolic process
dapB	83332.Rv2773c	GO Process	GO:1901607	Alpha-amino acid biosynthetic process
dapB	83332.Rv2773c	GO Function	GO:0000166	Nucleotide binding
dapB	83332.Rv2773c	GO Function	GO:0003824	Catalytic activity
dapB	83332.Rv2773c	GO Function	GO:0005488	Binding
dapB	83332.Rv2773c	GO Function	GO:0016491	Oxidoreductase activity
dapB	83332.Rv2773c	GO Function	GO:0016627	Oxidoreductase activity, acting on the ch-ch group of donors
dapB	83332.Rv2773c	GO Function	GO:0016628	Oxidoreductase activity, acting on the ch-ch group of donors, nad or nadp as acceptor
dapB	83332.Rv2773c	GO Function	GO:0016725	Oxidoreductase activity, acting on ch or ch2 groups
dapB	83332.Rv2773c	GO Function	GO:0016726	Oxidoreductase activity, acting on ch or ch2 groups, nad or nadp as acceptor
dapB	83332.Rv2773c	GO Function	GO:0036094	Small molecule binding
dapB	83332.Rv2773c	GO Function	GO:0043167	Ion binding
dapB	83332.Rv2773c	GO Function	GO:0043168	Anion binding
dapB	83332.Rv2773c	GO Function	GO:0050661	NADP binding
dapB	83332.Rv2773c	GO Function	GO:0051287	NAD binding
dapB	83332.Rv2773c	GO Function	GO:0070402	NADPH binding
dapB	83332.Rv2773c	GO Function	GO:0070404	NADH binding
dapB	83332.Rv2773c	GO Function	GO:0097159	Organic cyclic compound binding
dapB	83332.Rv2773c	GO Function	GO:1901265	Nucleoside phosphate binding
dapB	83332.Rv2773c	GO Function	GO:1901363	Heterocyclic compound binding
dapB	83332.Rv2773c	GO Component	GO:0005618	Cell wall
dapB	83332.Rv2773c	GO Component	GO:0005622	Intracellular
dapB	83332.Rv2773c	GO Component	GO:0005737	Cytoplasm
dapB	83332.Rv2773c	GO Component	GO:0005829	Cytosol
dapB	83332.Rv2773c	GO Component	GO:0005886	Plasma membrane
dapB	83332.Rv2773c	GO Component	GO:0016020	Membrane
dapB	83332.Rv2773c	GO Component	GO:0030312	External encapsulating structure
dapB	83332.Rv2773c	GO Component	GO:0071944	Cell periphery
dapB	83332.Rv2773c	GO Component	GO:0110165	Cellular anatomical entity
dapB	83332.Rv2773c	STRING clusters	CL:771	Amino-acid biosynthesis, and Aminotransferase
dapB	83332.Rv2773c	STRING clusters	CL:772	Amino-acid biosynthesis, and Aminotransferase
dapB	83332.Rv2773c	STRING clusters	CL:773	Amino-acid biosynthesis, and Cysteine and methionine metabolism
dapB	83332.Rv2773c	STRING clusters	CL:774	Amino-acid biosynthesis
dapB	83332.Rv2773c	STRING clusters	CL:775	Valine, leucine and isoleucine biosynthesis, and Lysine biosynthesis
dapB	83332.Rv2773c	STRING clusters	CL:803	Lysine biosynthesis
dapB	83332.Rv2773c	STRING clusters	CL:805	Lysine biosynthesis
dapB	83332.Rv2773c	UniProt Keywords	KW-0028	Amino-acid biosynthesis
dapB	83332.Rv2773c	UniProt Keywords	KW-0220	Diaminopimelate biosynthesis
dapB	83332.Rv2773c	UniProt Keywords	KW-0457	Lysine biosynthesis
dapB	83332.Rv2773c	UniProt Keywords	KW-0520	NAD
dapB	83332.Rv2773c	UniProt Keywords	KW-0521	NADP
dapB	83332.Rv2773c	UniProt Keywords	KW-0560	Oxidoreductase
dapB	83332.Rv2773c	UniProt Keywords	KW-0963	Cytoplasm
dapB	83332.Rv2773c	Pfam	PF01113	Dihydrodipicolinate reductase, N-terminus
dapB	83332.Rv2773c	InterPro	IPR000846	Dihydrodipicolinate reductase, N-terminal
dapB	83332.Rv2773c	InterPro	IPR036291	NAD(P)-binding domain superfamily
dapC	83332.Rv0858c	GO Process	GO:0006082	Organic acid metabolic process
dapC	83332.Rv0858c	GO Process	GO:0006520	Cellular amino acid metabolic process
dapC	83332.Rv0858c	GO Process	GO:0006553	Lysine metabolic process
dapC	83332.Rv0858c	GO Process	GO:0006725	Cellular aromatic compound metabolic process
dapC	83332.Rv0858c	GO Process	GO:0006807	Nitrogen compound metabolic process
dapC	83332.Rv0858c	GO Process	GO:0008152	Metabolic process
dapC	83332.Rv0858c	GO Process	GO:0008652	Cellular amino acid biosynthetic process
dapC	83332.Rv0858c	GO Process	GO:0009058	Biosynthetic process
dapC	83332.Rv0858c	GO Process	GO:0009066	Aspartate family amino acid metabolic process
dapC	83332.Rv0858c	GO Process	GO:0009067	Aspartate family amino acid biosynthetic process
